uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"f7a1fb05-c47f-4c47-aae2-9241e5ddb084","928a107a-7b6d-4508-9f14-39146371de7e","JORN.2025.42","JORN_001.mammalGrid.mam","D14","JORN","JORN_001","pathogen","2025-10-14","2025-10-14","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"07da78c8-0c5a-4ed9-973c-c2cd2ac67977","1c7ad871-1ecd-409c-b84d-56013865bf61","JORN.2025.42","JORN_017.mammalGrid.mam","D14","JORN","JORN_017","pathogen","2025-10-14","2025-10-14","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"569f027e-5cb2-4909-b678-250c827fef33","80e1596f-b89d-46bd-b9a1-1b15f2b9debb","JORN.2025.42","JORN_018.mammalGrid.mam","D14","JORN","JORN_018","pathogen","2025-10-14","2025-10-14","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"64afed21-2621-463e-9331-e03b8167fac4","916383f7-5e49-4916-88ea-f1406c1481f8","JORN.2025.42","JORN_007.mammalGrid.mam","D14","JORN","JORN_007","diversity","2025-10-14","2025-10-14","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"b52b40b1-7d19-4f50-94e4-2c3e12f64b85","16266673-c9ba-48a3-ab59-7139f343129f","JORN.2025.42","JORN_011.mammalGrid.mam","D14","JORN","JORN_011","diversity","2025-10-15","2025-10-15","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ",,
"6bb9f523-a115-4e50-974d-792b4be55b6c","16266673-c9ba-48a3-ab59-7139f343129f","JORN.2025.42","JORN_011.mammalGrid.mam","D14","JORN","JORN_011","diversity","2025-10-15","2025-10-15","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ",,
"992ccb54-3b7d-46fb-8d7f-4f3e112f65f9","7c4127c2-71f7-4b45-b870-a8a212da99dd","JORN.2025.42","JORN_001.mammalGrid.mam","D14","JORN","JORN_001","pathogen","2025-10-15","2025-10-15","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"28bd8022-a6bb-41b2-afaf-4e25c60b30af","c5c01a8c-7be6-4e56-b9f7-3117b4c7c39f","JORN.2025.42","JORN_017.mammalGrid.mam","D14","JORN","JORN_017","pathogen","2025-10-15","2025-10-15","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"9e504358-59db-44e5-87d7-fc50cf873c6b","1bb395c3-f422-4114-8f9b-e490cb5aebb8","JORN.2025.42","JORN_018.mammalGrid.mam","D14","JORN","JORN_018","pathogen","2025-10-15","2025-10-15","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"31924d25-de4e-4a0d-8585-6516191e6027","2d0eeda8-0be4-4a37-bfb6-86c5c8fea202","JORN.2025.42","JORN_018.mammalGrid.mam","D14","JORN","JORN_018","pathogen","2025-10-16","2025-10-16","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"245e90d0-1e56-47f3-8678-2c15dd61613d","56e7d538-7f60-4899-ace3-f46d3ff91555","JORN.2025.42","JORN_001.mammalGrid.mam","D14","JORN","JORN_001","pathogen","2025-10-16","2025-10-16","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"7fd97c93-a349-40aa-86a2-1b933941ab07","2f61f440-0a94-468a-9129-6ad0bd5c1f33","JORN.2025.42","JORN_017.mammalGrid.mam","D14","JORN","JORN_017","pathogen","2025-10-16","2025-10-16","OK","setting complete, processing complete","NEON.DOC.000481vQ",,
"105b37d8-0a83-40b2-b834-040e9db49f4f","90caf7c1-7e66-48cd-a745-cce317c5279a","JORN.2025.42","JORN_031.mammalGrid.mam","D14","JORN","JORN_031","diversity","2025-10-16","2025-10-16","logistical",,"NEON.DOC.000481vQ",,
