uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"447f9d0e-2e03-4946-b4c2-740b0c7e1d24","7cfaa2f8-e799-41a4-be81-3517d46df217","HEAL.2024.33","HEAL_032.mammalGrid.mam","D19","HEAL","HEAL_032","diversity","2024-08-14","2024-08-14","OK","setting complete, processing complete","NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"157ac0d2-ef3e-485e-b906-325a6fbf082d","f4b5c294-1a9e-4472-a972-7b7f3f80cd35","HEAL.2024.33","HEAL_014.mammalGrid.mam","D19","HEAL","HEAL_014","pathogen","2024-08-14","2024-08-14","OK","setting complete, processing complete","NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"9e4b590e-d265-4fd9-b810-b070c6a8d07c","63f60ca8-965a-42be-885c-4f8bac0de816","HEAL.2024.33","HEAL_010.mammalGrid.mam","D19","HEAL","HEAL_010","pathogen","2024-08-14","2024-08-14","OK","setting complete, processing complete","NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"ff04c46f-e49e-43a3-a7f2-e2841367fe4b","cda19133-0e2e-44ef-89ed-d7d410c50f50","HEAL.2024.33","HEAL_034.mammalGrid.mam","D19","HEAL","HEAL_034","pathogen","2024-08-14","2024-08-14","OK","setting complete, processing complete","NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"e7580e1d-6f3b-4448-a3fc-1945a51d93cb","c2e71fef-6d8f-4e11-ad32-ddafbb1ad39b","HEAL.2024.33","HEAL_014.mammalGrid.mam","D19","HEAL","HEAL_014","pathogen","2024-08-15","2024-08-15","other",,"NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window. Grid not set due to high mortality event INC0077610)",
"af89d733-be76-4efe-a727-2a66f3581bf3","5ebfe524-b767-416f-99a8-da7d86f81ee6","HEAL.2024.33","HEAL_010.mammalGrid.mam","D19","HEAL","HEAL_010","pathogen","2024-08-15","2024-08-15","other",,"NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window. Grid not set due to high mortality event INC0077610)",
"f8dac560-4eab-4273-94ec-5b42e0508fb1","faf06394-89af-42e0-9914-4707535b5030","HEAL.2024.33","HEAL_031.mammalGrid.mam","D19","HEAL","HEAL_031","diversity","2024-08-15","2024-08-15","OK","setting complete, processing complete","NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"0e5c06a9-bd0f-41ab-b0d7-76f09b02af47","de73f871-56b9-4c87-9f95-03a37f214c78","HEAL.2024.33","HEAL_034.mammalGrid.mam","D19","HEAL","HEAL_034","pathogen","2024-08-15","2024-08-15","OK","setting complete, processing complete","NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"45b861e1-56e2-479e-ad4f-0b5a8ac89b4f","15e0f650-0e43-41ac-a753-b9f5c69cbdd3","HEAL.2024.33","HEAL_014.mammalGrid.mam","D19","HEAL","HEAL_014","pathogen","2024-08-16","2024-08-16","other",,"NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window. Grid not set due to high mortality event INC0077610)",
"d99a4c35-e494-420e-b052-63eeafe3a216","56a6038f-cd0b-47b9-bf73-7c8a5a165764","HEAL.2024.33","HEAL_010.mammalGrid.mam","D19","HEAL","HEAL_010","pathogen","2024-08-16","2024-08-16","other",,"NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window. Grid not set due to high mortality event INC0077610)",
"7367230b-d840-44fc-80e5-a6c5c68f68a2","859dbe25-c21b-427b-8683-a4e13e05423a","HEAL.2024.33","HEAL_033.mammalGrid.mam","D19","HEAL","HEAL_033","diversity","2024-08-16","2024-08-16","too windy",,"NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
"02e8bdf4-b8e0-4639-b482-ffef8653d01d","4d5587e7-726d-48cb-95f6-6ba79429f5c2","HEAL.2024.33","HEAL_034.mammalGrid.mam","D19","HEAL","HEAL_034","pathogen","2024-08-16","2024-08-16","too windy",,"NEON.DOC.000481vP","Sampling outside 21 day new moon sampling window",
