uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"eea95c60-ff24-4f09-8d99-a9e6b1d5d00f","WOOD_001.tickPlot.tck","WOOD_001","2014-07-02T18:47Z","2015-04-03T16:00Z","WOOD_001.20140702","WOOD_001.20140702.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",4,"OK","90% ethanol","124333",,"Philip Panhorst","Georgia Southern University",
"cdf25515-50f5-4649-b0e7-081b933bcb7b","WOOD_001.tickPlot.tck","WOOD_001","2014-07-02T18:47Z","2015-04-03T16:00Z","WOOD_001.20140702","WOOD_001.20140702.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","90% ethanol","124333",,"Philip Panhorst","Georgia Southern University",
"56fc8857-134e-4a1c-b1d3-d56f2017249b","WOOD_007.tickPlot.tck","WOOD_007","2014-07-02T19:45Z","2015-04-03T16:00Z","WOOD_007.20140702","WOOD_007.20140702.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","90% ethanol","125342",,"Philip Panhorst","Georgia Southern University",
"d54d2a82-c1a3-45c9-a1be-8e31f39195fa","WOOD_007.tickPlot.tck","WOOD_007","2014-07-02T19:45Z","2015-04-03T16:00Z","WOOD_007.20140702","WOOD_007.20140702.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","125342",,"Philip Panhorst","Georgia Southern University",
"5a3cddd3-1f45-4118-8f57-16e5e18dc574","WOOD_006.tickPlot.tck","WOOD_006","2014-07-02T20:54Z","2015-04-03T16:00Z","WOOD_006.20140702","WOOD_006.20140702.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","90% ethanol","125339",,"Philip Panhorst","Georgia Southern University",
"732a0128-30ec-4b9b-8d8c-ab14581fe507","WOOD_006.tickPlot.tck","WOOD_006","2014-07-02T20:54Z","2015-04-03T16:00Z","WOOD_006.20140702","WOOD_006.20140702.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",6,"OK","90% ethanol","125339",,"Philip Panhorst","Georgia Southern University",
"b9ac4ab9-362f-4325-8121-538f39b5c302","WOOD_009.tickPlot.tck","WOOD_009","2014-07-03T18:22Z","2014-08-02T16:00Z","WOOD_009.20140703","WOOD_009.20140703.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","125346",,"Philip Panhorst","Georgia Southern University",
"dcccb9ec-f24d-4314-8b62-0f6b067272ee","WOOD_009.tickPlot.tck","WOOD_009","2014-07-03T18:22Z","2014-08-02T16:00Z","WOOD_009.20140703","WOOD_009.20140703.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","90% ethanol","125346",,"Philip Panhorst","Georgia Southern University",
"c6c2fd23-8984-4844-881e-2f1d8810868e","WOOD_001.tickPlot.tck","WOOD_001","2014-07-14T21:11Z","2014-08-13T16:00Z","WOOD_001.20140714","WOOD_001.20140714.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","90% ethanol","125334",,"philip Panhorst","Georgia Southern University",
"aed350af-666c-4cb1-856e-6412c162395e","WOOD_001.tickPlot.tck","WOOD_001","2014-07-14T21:11Z","2014-08-13T16:00Z","WOOD_001.20140714","WOOD_001.20140714.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","125334",,"philip Panhorst","Georgia Southern University",
