uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"94e09122-2f01-4d7c-8a4f-c895ddb6be81","BLAN_069.tickPlot.tck","BLAN_069","2025-07-01T13:48Z","2025-09-22T16:00Z","BLAN_069.20250701","BLAN_069.20250701.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"3f711b91-23ca-4c94-a478-89747d946c04","BLAN_069.tickPlot.tck","BLAN_069","2025-07-01T13:48Z","2025-09-22T16:00Z","BLAN_069.20250701","BLAN_069.20250701.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"52f8f68c-3fa4-4070-8288-b2383eda29e8","BLAN_020.tickPlot.tck","BLAN_020","2025-07-10T17:56Z","2025-09-23T16:00Z","BLAN_020.20250710","BLAN_020.20250710.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",13,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"632ec5ef-8766-4c87-a475-f69f1c0f7470","BLAN_020.tickPlot.tck","BLAN_020","2025-07-10T17:56Z","2025-09-23T16:00Z","BLAN_020.20250710","BLAN_020.20250710.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Nymph",3,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"10bc934d-2a0e-4d07-a396-3cc192c1c644","BLAN_015.tickPlot.tck","BLAN_015","2025-07-10T18:54Z","2025-09-09T16:00Z","BLAN_015.20250710","BLAN_015.20250710.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",85,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"4aea1dab-a78d-4818-a713-d527228d80d9","BLAN_015.tickPlot.tck","BLAN_015","2025-07-10T18:54Z","2025-09-09T16:00Z","BLAN_015.20250710","BLAN_015.20250710.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"e70d0ffd-96e6-4c08-819e-cda2896d09c2","BLAN_012.tickPlot.tck","BLAN_012","2025-07-10T20:02Z","2025-09-22T16:00Z","BLAN_012.20250710","BLAN_012.20250710.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",56,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"6ea46385-03ac-4b10-9b72-4fbda3cf5f96","BLAN_012.tickPlot.tck","BLAN_012","2025-07-10T20:02Z","2025-09-22T16:00Z","BLAN_012.20250710","BLAN_012.20250710.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"9e16e18a-97ea-499c-bffc-38e1db061334","BLAN_008.tickPlot.tck","BLAN_008","2025-07-10T21:06Z","2025-09-22T16:00Z","BLAN_008.20250710","BLAN_008.20250710.HAELON.N","Haemaphysalis longicornis","HAELON","species","Ixodidae",,,,"Haemaphysalis",,"longicornis",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"e7ee9c30-37f3-4121-9c49-28ccf0ba79f0","BLAN_008.tickPlot.tck","BLAN_008","2025-07-10T21:06Z","2025-09-22T16:00Z","BLAN_008.20250710","BLAN_008.20250710.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",4,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
