uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"d1d760c9-2df7-4ef9-8cd5-093223ed2294","OSBS_003.tickPlot.tck","OSBS_003","2016-08-04T15:40Z","2017-06-12T16:00Z","OSBS_003.20160804","OSBS_003.20160804.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Female",1,"OK","RNA stabilization buffer","USNMENT00984739","OSBS_003.20160804.AMBAME.F","Lorenza Beati","Georgia Southern University",
"3079da89-9130-4eba-8071-29dea1622ea5","OSBS_003.tickPlot.tck","OSBS_003","2016-08-04T15:40Z","2017-05-26T16:00Z","OSBS_003.20160804","OSBS_003.20160804.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Nymph",1,"OK","RNA stabilization buffer","USNMENT00984740","OSBS_003.20160804.N","Guy Hobbs","Georgia Southern University",
"5f9000c2-12dd-4268-b675-b6c7a8cc7964","OSBS_004.tickPlot.tck","OSBS_004","2016-08-04T17:20Z","2017-06-12T16:00Z","OSBS_004.20160804","OSBS_004.20160804.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Female",1,"OK","RNA stabilization buffer","USNMENT00984741","OSBS_004.20160804.AMBAME.F","Lorenza Beati","Georgia Southern University",
"1411dd7a-a5aa-4b4c-af0c-48022cba1473","OSBS_001.tickPlot.tck","OSBS_001","2016-08-04T19:10Z","2017-06-09T16:00Z","OSBS_001.20160804","OSBS_001.20160804.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",5,"OK","RNA stabilization buffer","USNMENT00984742","OSBS_001.20160804.AMBAME.N","Lorenza Beati","Georgia Southern University",
"60e2bf42-8bab-4e35-b172-c55fbe7a2086","OSBS_001.tickPlot.tck","OSBS_001","2016-08-04T19:10Z","2017-06-09T16:00Z","OSBS_001.20160804","OSBS_001.20160804.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",1,"OK","RNA stabilization buffer","USNMENT00984753","OSBS_001.20160804.L","Lorenza Beati","Georgia Southern University","site-year possibly subsampled in ID lab counts"
"b4b1cac9-9e7d-4404-abf7-5642b5726442","OSBS_005.tickPlot.tck","OSBS_005","2016-08-04T20:30Z","2017-05-26T16:00Z","OSBS_005.20160804","OSBS_005.20160804.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",340,"OK","RNA stabilization buffer","USNMENT00984748","OSBS_005.20160804.L","Lorenza Beati","Georgia Southern University",
"ff9da9a1-6faf-4b37-b63c-1085ae5789d2","OSBS_005.tickPlot.tck","OSBS_005","2016-08-04T20:30Z","2017-05-26T16:00Z","OSBS_005.20160804","OSBS_005.20160804.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Nymph",5,"OK","RNA stabilization buffer","USNMENT00984737","OSBS_005.20160804.N","Guy Hobbs","Georgia Southern University",
"18666a4e-c0fe-4d8b-aad5-82e3bf1c7743","OSBS_005.tickPlot.tck","OSBS_005","2016-08-04T20:30Z","2017-05-26T16:00Z","OSBS_005.20160804","OSBS_005.20160804.IXOSP.F","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Female",2,"OK","RNA stabilization buffer","USNMENT00984738","OSBS_005.20160804.F","Guy Hobbs","Georgia Southern University",
"3bb70236-aaab-4d82-97b7-5f3a0778487b","OSBS_003.tickPlot.tck","OSBS_003","2016-08-24T15:46Z","2017-05-19T16:00Z","OSBS_003.20160824","OSBS_003.20160824.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",84,"OK","RNA stabilization buffer","USNMENT00984680","OSBS_003.20160824.L","Guy Hobbs","Georgia Southern University",
"1a58ffc5-3c7e-4baa-8c2e-3359eb29ae32","OSBS_003.tickPlot.tck","OSBS_003","2016-08-24T15:46Z","2017-06-12T16:00Z","OSBS_003.20160824","OSBS_003.20160824.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",8,"OK","RNA stabilization buffer","USNMENT00984679","OSBS_003.20160824.AMBAME.N","Lorenza Beati","Georgia Southern University",
