uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"e9dea5e3-7677-4f2d-b593-0b01ff197007","NOGP_001.tickPlot.tck","NOGP_001","2020-06-03T16:26Z","2020-12-26T17:00Z","NOGP_001.20200603","NOGP_001.20200603.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1512792",,"L. Beati","Georgia Southern University",
"bacbbff0-afe3-485d-91e7-d63d6bac6ee5","NOGP_001.tickPlot.tck","NOGP_001","2020-06-03T16:26Z","2020-12-26T17:00Z","NOGP_001.20200603","NOGP_001.20200603.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1512781",,"L. Beati","Georgia Southern University",
"f3e1b76e-363e-47c4-9211-18b5561292e1","NOGP_002.tickPlot.tck","NOGP_002","2020-06-03T17:19Z","2020-12-26T17:00Z","NOGP_002.20200603","NOGP_002.20200603.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1512793",,"L. Beati","Georgia Southern University",
"63d97097-53ff-4b08-abcb-531d38b7f56a","NOGP_005.tickPlot.tck","NOGP_005","2020-06-03T18:29Z","2020-12-26T17:00Z","NOGP_005.20200603","NOGP_005.20200603.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",4,"OK","95% ethanol","USNMENT1512782",,"L. Beati","Georgia Southern University",
"1297852e-9d57-414d-82f8-d9888ec7f3cf","NOGP_005.tickPlot.tck","NOGP_005","2020-06-03T18:29Z","2020-12-26T17:00Z","NOGP_005.20200603","NOGP_005.20200603.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","95% ethanol","USNMENT1512795",,"L. Beati","Georgia Southern University",
"4856e312-3365-4db4-9133-74d584cf489f","NOGP_002.tickPlot.tck","NOGP_002","2020-06-22T17:25Z","2020-12-26T17:00Z","NOGP_002.20200622","NOGP_002.20200622.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",4,"OK","95% ethanol","USNMENT1512786",,"L. Beati","Georgia Southern University",
"929c7098-34a1-44cc-97ec-e9b683f849bb","NOGP_002.tickPlot.tck","NOGP_002","2020-06-22T17:25Z","2020-12-26T17:00Z","NOGP_002.20200622","NOGP_002.20200622.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","95% ethanol","USNMENT1512783",,"L. Beati","Georgia Southern University",
"c2cea823-69d0-4ad2-891f-67a3b505e339","NOGP_005.tickPlot.tck","NOGP_005","2020-06-22T18:52Z","2020-12-26T17:00Z","NOGP_005.20200622","NOGP_005.20200622.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","95% ethanol","USNMENT1512788",,"L. Beati","Georgia Southern University",
"29441407-32dd-4d80-891d-424b1c69f063","NOGP_008.tickPlot.tck","NOGP_008","2020-06-22T19:56Z","2020-12-26T17:00Z","NOGP_008.20200622","NOGP_008.20200622.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1512701",,"L. Beati","Georgia Southern University",
"fc96a835-059e-4363-aecd-012bade6b5cb","NOGP_008.tickPlot.tck","NOGP_008","2020-06-22T19:56Z","2020-12-26T17:00Z","NOGP_008.20200622","NOGP_008.20200622.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1512801",,"L. Beati","Georgia Southern University",
