uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"dcb178e3-ac91-4051-af79-8fd10de98904","HARV_022.tickPlot.tck","HARV_022","2025-05-12T12:43Z","2025-06-04T16:00Z","HARV_022.20250512","HARV_022.20250512.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",6,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"52843ab0-0fb6-41a6-902e-9e771b2df3ea","HARV_022.tickPlot.tck","HARV_022","2025-05-12T12:43Z","2025-06-04T16:00Z","HARV_022.20250512","HARV_022.20250512.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",3,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"df9cb85e-97b8-4226-bd17-b2474b152710","HARV_006.tickPlot.tck","HARV_006","2025-05-12T12:47Z","2025-06-04T16:00Z","HARV_006.20250512","HARV_006.20250512.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"a6d93d67-189b-4678-916d-0b1d0d5bf05f","HARV_006.tickPlot.tck","HARV_006","2025-05-12T12:47Z","2025-06-04T16:00Z","HARV_006.20250512","HARV_006.20250512.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Male",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"e8e9a17d-8fff-4d50-a8c3-8b47feb7c9b9","HARV_006.tickPlot.tck","HARV_006","2025-05-12T12:47Z","2025-06-04T16:00Z","HARV_006.20250512","HARV_006.20250512.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"591d5055-77ad-472b-a7f0-78fdb7374bd7","HARV_026.tickPlot.tck","HARV_026","2025-05-12T14:17Z","2025-06-04T16:00Z","HARV_026.20250512","HARV_026.20250512.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Female",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"978b6ceb-2f35-4608-8b32-fa5f77245a44","HARV_026.tickPlot.tck","HARV_026","2025-05-12T14:17Z","2025-06-04T16:00Z","HARV_026.20250512","HARV_026.20250512.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"a24c31fb-6713-4df5-a5c8-20129afe5c48","HARV_026.tickPlot.tck","HARV_026","2025-05-12T14:17Z","2025-06-04T16:00Z","HARV_026.20250512","HARV_026.20250512.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Male",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"63ac1e4e-f3d2-4fd6-a552-e07325198634","HARV_026.tickPlot.tck","HARV_026","2025-05-12T14:17Z","2025-06-04T16:00Z","HARV_026.20250512","HARV_026.20250512.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",7,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"d4b44d65-56ff-4319-a25f-ba43be541bf4","HARV_004.tickPlot.tck","HARV_004","2025-05-12T14:52Z","2025-06-04T16:00Z","HARV_004.20250512","HARV_004.20250512.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Male",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"b62c3075-0a1f-4cfb-a4d2-809185a9e62e","HARV_004.tickPlot.tck","HARV_004","2025-05-12T14:52Z","2025-06-04T16:00Z","HARV_004.20250512","HARV_004.20250512.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"0b45e223-9261-4953-b4f7-f5fb6f6bd846","HARV_004.tickPlot.tck","HARV_004","2025-05-12T14:52Z","2025-06-04T16:00Z","HARV_004.20250512","HARV_004.20250512.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"c3c08356-33bf-4fc1-a434-8ec979bc1d0c","HARV_001.tickPlot.tck","HARV_001","2025-05-12T15:41Z","2025-06-04T16:00Z","HARV_001.20250512","HARV_001.20250512.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Say","Nymph",2,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"52462b7c-b6fb-4964-95d6-95f0c9ea8f9c","HARV_001.tickPlot.tck","HARV_001","2025-05-12T15:41Z","2025-06-04T16:00Z","HARV_001.20250512","HARV_001.20250512.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
