uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"34ddc3a8-c1e7-41a2-92ae-20d519c72020","DCFS_004.tickPlot.tck","DCFS_004","2017-06-07T15:00Z","2017-12-07T17:00Z","DCFS_004.20170607","DCFS_004.20170607.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358473","DCFS_004.20170607.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
"4d918332-bd36-484d-9322-4f65c7fcfc52","DCFS_007.tickPlot.tck","DCFS_007","2017-06-07T16:14Z","2017-12-07T17:00Z","DCFS_007.20170607","DCFS_007.20170607.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358469","DCFS_007.20170607.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
"2d6a753b-55b2-42ec-b3f3-b6530d1f13bf","DCFS_005.tickPlot.tck","DCFS_005","2017-06-07T18:01Z","2017-12-05T17:00Z","DCFS_005.20170607","DCFS_005.20170607.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358468","DCFS_005.20170607.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
"f11e0451-5114-45e9-a700-b9978d69181c","DCFS_005.tickPlot.tck","DCFS_005","2017-06-07T18:01Z","2017-12-05T17:00Z","DCFS_005.20170607","DCFS_005.20170607.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01358467","DCFS_005.20170607.01.DER.VAR.F","Lorenza Beati","Georgia Southern University",
"3a3721ac-7046-4c13-af20-c71cc5e3c55d","DCFS_001.tickPlot.tck","DCFS_001","2017-06-07T19:34Z","2017-12-07T17:00Z","DCFS_001.20170607","DCFS_001.20170607.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",2,"OK","90% ethanol","USNMENT01358470","DCFS_001.20170607.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
"2a1ed587-5d9b-4199-bbe9-e5904757e40a","DCFS_010.tickPlot.tck","DCFS_010","2017-06-07T20:29Z","2017-12-07T17:00Z","DCFS_010.20170607","DCFS_010.20170607.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358472","DCFS_010.20170607.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
"1d376ee0-ae72-4b5f-b0e1-b2b094d76530","DCFS_010.tickPlot.tck","DCFS_010","2017-06-07T20:29Z","2017-12-07T17:00Z","DCFS_010.20170607","DCFS_010.20170607.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",1,"OK","90% ethanol","USNMENT01358471","DCFS_010.20170607.01.DER.VAR.F","Lorenza Beati","Georgia Southern University",
"1f874037-b3db-4b21-9eae-3b72ce4ac731","DCFS_007.tickPlot.tck","DCFS_007","2017-06-29T15:17Z","2017-12-07T17:00Z","DCFS_007.20170629","DCFS_007.20170629.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Female",2,"OK","90% ethanol","USNMENT01358474","DCFS_007.20170629.01.DER.VAR.F","Lorenza Beati","Georgia Southern University",
"8197b27f-d54c-4a53-bcbf-bc260ae21982","DCFS_005.tickPlot.tck","DCFS_005","2017-06-29T17:05Z","2017-12-07T17:00Z","DCFS_005.20170629","DCFS_005.20170629.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358475","DCFS_005.20170629.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
"71766042-06af-48a4-a741-891005e23ada","DCFS_001.tickPlot.tck","DCFS_001","2017-06-29T18:30Z","2017-12-07T17:00Z","DCFS_001.20170629","DCFS_001.20170629.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Male",1,"OK","90% ethanol","USNMENT01358476","DCFS_001.20170629.01.DER.VAR.M","Lorenza Beati","Georgia Southern University",
