uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"333e449f-476a-4b85-8fe9-b1d9ead336e8","TREE_019.tickPlot.tck","TREE_019","2022-08-08T16:45Z","2022-12-07T17:00Z","TREE_019.20220808","TREE_019.20220808.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",8,"OK","95% ethanol","USNMENT1786244",,"L. Beati","Georgia Southern University",
"860f5171-6295-43fd-a77a-407304cf1eae","TREE_019.tickPlot.tck","TREE_019","2022-08-08T16:45Z","2022-12-07T17:00Z","TREE_019.20220808","TREE_019.20220808.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",3,"OK","95% ethanol","USNMENT1786235",,"L. Beati","Georgia Southern University",
"e72ea4e8-1f60-429e-8043-29d074ea9462","TREE_007.tickPlot.tck","TREE_007","2022-08-08T17:22Z","2022-12-07T17:00Z","TREE_007.20220808","TREE_007.20220808.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1786148",,"L. Beati","Georgia Southern University",
"4345c943-a9bb-45c0-893d-4e1455956b6b","TREE_015.tickPlot.tck","TREE_015","2022-08-08T18:32Z","2022-12-07T17:00Z","TREE_015.20220808","TREE_015.20220808.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",4,"OK","95% ethanol","USNMENT1786245",,"L. Beati","Georgia Southern University",
"9ec99e7f-2e7b-4bcf-891c-459b0b05ba79","TREE_015.tickPlot.tck","TREE_015","2022-08-08T18:32Z","2022-12-07T17:00Z","TREE_015.20220808","TREE_015.20220808.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",3,"OK","95% ethanol","USNMENT1786220",,"L. Beati","Georgia Southern University",
"7c40847a-abe5-469b-99ab-e7fb559fa64c","TREE_022.tickPlot.tck","TREE_022","2022-08-08T19:30Z","2022-12-07T17:00Z","TREE_022.20220808","TREE_022.20220808.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1786146",,"L. Beati","Georgia Southern University",
"ec2cdc3a-e7dc-4820-ba09-513bacf975ba","TREE_017.tickPlot.tck","TREE_017","2022-08-08T20:43Z","2022-12-07T17:00Z","TREE_017.20220808","TREE_017.20220808.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",13,"OK","95% ethanol","USNMENT1786205",,"L. Beati","Georgia Southern University",
"81ff75b0-1b91-4c33-9301-6bd01136c04f","TREE_017.tickPlot.tck","TREE_017","2022-08-08T20:43Z","2022-12-07T17:00Z","TREE_017.20220808","TREE_017.20220808.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",3,"OK","95% ethanol","USNMENT1786225",,"L. Beati","Georgia Southern University",
"06f70ff8-52e9-4ee7-89eb-f2c19d30752d","TREE_017.tickPlot.tck","TREE_017","2022-08-08T20:43Z","2022-12-07T17:00Z","TREE_017.20220808","TREE_017.20220808.HAELEP.N","Haemaphysalis leporispalustris","HAELEP","species","Ixodidae",,,,"Haemaphysalis",,"leporispalustris",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","GSU_tickIdentification_SOP_2021.pdf",,"Packard","Nymph",1,"OK","95% ethanol","USNMENT1786200",,"L. Beati","Georgia Southern University",
"6c27c596-ac60-4ca7-9030-db8514621748","TREE_019.tickPlot.tck","TREE_019","2022-08-29T16:34Z","2022-12-07T17:00Z","TREE_019.20220829","TREE_019.20220829.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",2,"OK","95% ethanol","USNMENT1786241",,"L. Beati","Georgia Southern University",
