uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,identificationHistoryID,voucherUpdate,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,tickNumber,additionalParasites,frozenSamplePrepMethod,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,measuredBy,recordedBy,remarks,dataQF,dataEntryRecordID
"320e6993-785f-422b-85fe-d5b6ca1639a2","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","C9","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"f028fe79-d7d3-40b8-8c14-c96c08a37c28"
"b34bd470-cd92-45fc-8f1d-92e778f5c2f1","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","A8","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"b942f962-89ed-43af-a6cf-a5cb2b46b201"
"f5b8a91e-a522-4bfc-ad87-69112c8a9e3d","de7e7c27-e075-47e4-bb3d-e02b8c637b6e","OAES_001.mammalGrid.mam","D11","OAES","OAES_001","I1","distributed","grasslandHerbaceous",35.413861,-99.058786,"WGS84",45.1,517.8,0.1,"5 - capture","ShermanXLK","2022-09-20","2022-09-20","NEON.MAM.D11.L3942",,"PEMA","Peromyscus maniculatus","species",,,,"taxonID confirmed","N","F","N","processed",,"adult",,"nonenlarged","not","not plugged",22,12,56,,15,"N","N","N",,,,"OAES.20220920.L3942.B","D00000185266","mandibular","OAES.20220920.L3942.F","D00000185673","fresh","OAES.20220920.L3942.E","D00000185676","OAES.20220920.L3942.H","D00000186026","hairAndWhisker",,,"0000-0002-5328-740X","0000-0000-0068-7943",,,"4a271d98-8179-4c04-96bd-44cba9871f8e"
"94c0845d-1cd2-49d2-a9bb-8a23bbb1442e","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","F1","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"7402e3cd-94ad-464b-841b-3bb80b18cd5a"
"7120234c-38d0-44a6-bde3-b5063ba33f8c","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","J1","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"c2273c24-5a00-4afb-b9ea-63867761b2e1"
"905f44e8-b44c-4efd-a594-31c1c7763687","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","A7","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"f4687bb4-4668-4778-930d-778878dd7e7a"
"d8478efd-c9d8-499d-b530-817ddf9d778e","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","J7","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"2017ed57-8f66-4e2b-873d-7ef88f7c71bf"
"06d6331d-5f1a-4894-8590-57f7c0d601ec","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","B8","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"c63502c1-d14d-40c5-aca3-86353cc64316"
"130298b4-3187-44b0-bb6d-4b67c1ea2111","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","H5","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"48d31701-ebe2-4424-a40c-66c587010cdc"
"ede63356-e9fb-45b2-861f-75f5b5fe6e3e","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","H1","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"04feb2a2-075e-4251-8692-e1dadfa5a99d"
"531d7006-76f2-463f-bb5a-ade25764cb67","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","G7","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"14f249e0-52fb-4f5b-867c-a3cc602ccb4e"
"d09d8542-66d5-4565-97ed-80b494b560f7","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","E2","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"c0b4d404-96ac-4534-8307-2404cda621da"
"4b8f9c58-4f2b-4ab2-bafe-f77ecc5c2c83","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","A2","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"c85f3ff4-71e3-4638-8527-9219ccff8cd1"
"a91570e2-ab0a-46f8-9258-72cf814a6db5","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","H2","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"37b994b7-c4e7-4b5c-9aef-17375d04ad2f"
"0031391f-1c1d-4d2e-91a5-d631890b9557","de7e7c27-e075-47e4-bb3d-e02b8c637b6e","OAES_001.mammalGrid.mam","D11","OAES","OAES_001","I7","distributed","grasslandHerbaceous",35.413861,-99.058786,"WGS84",45.1,517.8,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-5328-740X","0000-0000-0068-7943",,,"bd2b4e38-2978-4013-ae09-8e4f0ab79302"
"8f45bec1-f9c9-4161-b202-3a080b364308","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","J4","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"4bb9cd4b-0d08-47bf-a0ef-d48b0b642489"
"224ff8b2-7289-43c3-9bc1-120d939cc65d","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","G1","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"0d49a317-0f47-4eea-89e6-5fe40cdae887"
"1ae0cbb3-3ba5-4e91-9fe2-a43185f676fa","de7e7c27-e075-47e4-bb3d-e02b8c637b6e","OAES_001.mammalGrid.mam","D11","OAES","OAES_001","B7","distributed","grasslandHerbaceous",35.413861,-99.058786,"WGS84",45.1,517.8,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-5328-740X","0000-0000-0068-7943",,,"8769099d-034e-4b5b-8787-6cc6c6321cc8"
"8bb160cc-fa4f-4842-b9a9-b45927773fab","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","A6","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"5 - capture","ShermanXLK","2022-09-20","2022-09-20","NEON.MAM.D11.373565",,"PEFL","Perognathus flavus","species","cf. species","NEON.DOC.003137",,,"N","F","Y","processed",,"adult",,"nonenlarged","not","not plugged",15,,,,7,"N","N","N",,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"b06438a8-4104-4b0d-9f14-a248d60da4df"
"3c9e5875-1761-47a5-b4b4-c7adf0080774","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","D7","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"fa006e1b-9010-4535-abaa-b3eb66bbd5da"
"f3ba744d-7f6c-4fb7-a081-5fc95993a083","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","H6","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"74174479-5970-44e5-9f40-907a3bb861cb"
"10c2c4ef-a5b9-4944-9751-3c784490daa2","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","C10","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"e24dc3ec-61ad-4227-af79-8b43fe46e6dc"
"536688a6-937e-4641-8816-0d633d585c43","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","D2","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"40b4895f-0f06-455d-8b89-9f28375ddd05"
"0501b5a6-63e0-45d1-9d00-aa3935136266","c9f5634e-09c7-45f6-ae1d-9044e655964b","OAES_002.mammalGrid.mam","D11","OAES","OAES_002","D6","distributed","grasslandHerbaceous",35.419111,-99.050850,"WGS84",45.1,516.9,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"0b4c3f36-faf2-45a7-8cbf-75c5623350d3"
"6e3809e7-6f77-434e-8e4f-c2837c8cac8d","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","I9","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"409f595b-9c8d-4206-8935-2077194a5901"
"bea5398e-c724-48de-8919-43f4d6c326ba","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","D1","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"de129cf9-4ce1-4725-a79b-d7c525291824"
"4c5ea053-f556-4a7b-92a2-d6ceaf063341","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","B8","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"8b07dbbe-58b3-4873-bb21-8ccecbd1f030"
"75b3b4fb-77cf-42f8-a505-14befd9aa777","0fb8ed8f-24cf-4227-bc10-1d783f7a3c3f","OAES_007.mammalGrid.mam","D11","OAES","OAES_007","F4","distributed","shrubScrub",35.419420,-99.055808,"WGS84",45.1,522.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-4194-7642","0000-0003-1438-9996",,,"4021f3a8-b8f2-4429-9502-e1e3f7acde48"
"9d693afa-b0fe-4852-90ee-186b104db450","83a992da-4d39-48b0-a31d-2b11f0aa84d3","OAES_003.mammalGrid.mam","D11","OAES","OAES_003","A6","distributed","grasslandHerbaceous",35.411667,-99.071306,"WGS84",45.1,506.6,0.1,"6 - trap set and empty","ShermanXLK","2022-09-20","2022-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000-0000-0068-7943","0000-0002-5328-740X",,,"6e22b3c9-2824-4ba0-8b2c-68d759d18758"
