uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"9ead44b4-ea65-47f1-833f-307bb6c7eff3","ORNL_002.tickPlot.tck","ORNL_002","2020-08-04T12:44Z","2021-01-01T17:00Z","ORNL_002.20200804","ORNL_002.20200804.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",21,"OK","95% ethanol","USNMENT1512960",,"L. Beati","Georgia Southern University",
"47e08f3f-a4c6-4337-855d-8bb9bbe453df","ORNL_007.tickPlot.tck","ORNL_007","2020-08-04T13:57Z","2021-01-01T17:00Z","ORNL_007.20200804","ORNL_007.20200804.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",332,"OK","95% ethanol","USNMENT1512879",,"L. Beati","Georgia Southern University",
"0cf491a8-154a-4ef0-88c6-3b9149deb72b","ORNL_007.tickPlot.tck","ORNL_007","2020-08-04T13:57Z","2021-01-01T17:00Z","ORNL_007.20200804","ORNL_007.20200804.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",9,"OK","95% ethanol","USNMENT1512975",,"L. Beati","Georgia Southern University",
"6b693c19-098c-4a35-830c-456310082aaf","ORNL_003.tickPlot.tck","ORNL_003","2020-08-04T14:00Z","2021-01-01T17:00Z","ORNL_003.20200804","ORNL_003.20200804.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",596,"OK","95% ethanol","USNMENT1512851",,"L. Beati","Georgia Southern University",
"21690eaa-b6ff-4b63-a11b-55ae22872efa","ORNL_003.tickPlot.tck","ORNL_003","2020-08-04T14:00Z","2021-01-01T17:00Z","ORNL_003.20200804","ORNL_003.20200804.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",5,"OK","95% ethanol","USNMENT1512888",,"L. Beati","Georgia Southern University",
"31524d01-199f-41c3-b921-e5a00b2b084e","ORNL_008.tickPlot.tck","ORNL_008","2020-08-04T16:09Z","2021-01-01T17:00Z","ORNL_008.20200804","ORNL_008.20200804.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Male",1,"OK","95% ethanol","USNMENT1512876",,"L. Beati","Georgia Southern University",
"f6725e08-1081-40ea-9d7d-e66e76c7ee01","ORNL_008.tickPlot.tck","ORNL_008","2020-08-04T16:09Z","2021-01-01T17:00Z","ORNL_008.20200804","ORNL_008.20200804.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",8,"OK","95% ethanol","USNMENT1512920",,"L. Beati","Georgia Southern University",
"882169b2-e37d-4ef6-844a-29afb2647bb0","ORNL_009.tickPlot.tck","ORNL_009","2020-08-05T13:18Z","2021-01-01T17:00Z","ORNL_009.20200805","ORNL_009.20200805.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",289,"OK","95% ethanol","USNMENT1512882",,"L. Beati","Georgia Southern University",
"703332f2-8e35-4bfa-bef7-d40b8fa4515b","ORNL_040.tickPlot.tck","ORNL_040","2020-08-05T15:02Z","2021-01-01T17:00Z","ORNL_040.20200805","ORNL_040.20200805.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",3,"OK","95% ethanol","USNMENT1512883",,"L. Beati","Georgia Southern University",
"01120baf-6838-4626-9596-3e2702c31b72","ORNL_008.tickPlot.tck","ORNL_008","2020-08-19T13:03Z","2021-01-01T17:00Z","ORNL_008.20200819","ORNL_008.20200819.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",2,"OK","95% ethanol","USNMENT1512875",,"L. Beati","Georgia Southern University",
