uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"9311c884-f805-48f5-bd9e-50e406496fd6","ABBY_001.tickPlot.tck","ABBY_001","2024-08-07T17:40Z","2024-12-02T17:00Z","ABBY_001.20240807","ABBY_001.20240807.IXOANG.M","Ixodes angustus","IXOANG","species","Ixodidae",,,,"Ixodes",,"angustus",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Neumann","Male",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"2a56e669-ef42-4c3d-8645-fe78063ba61b","ABBY_003.tickPlot.tck","ABBY_003","2024-08-07T18:03Z","2024-12-02T17:00Z","ABBY_003.20240807","ABBY_003.20240807.IXOANG.N","Ixodes angustus","IXOANG","species","Ixodidae",,,,"Ixodes",,"angustus",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Neumann","Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"f25223bd-d657-46f4-8a04-582b08e7414f","ABBY_006.tickPlot.tck","ABBY_006","2024-08-07T21:21Z","2024-12-02T17:00Z","ABBY_006.20240807","ABBY_006.20240807.HAELEP.N","Haemaphysalis leporispalustris","HAELEP","species","Ixodidae",,,,"Haemaphysalis",,"leporispalustris",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Packard","Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"132fbc49-9304-4c1e-b51e-5e93e96f2b4d","ABBY_006.tickPlot.tck","ABBY_006","2024-08-07T21:21Z","2024-12-02T17:00Z","ABBY_006.20240807","ABBY_006.20240807.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",6,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"eae28278-3d27-47e2-9d08-ff37b7f597a5","ABBY_002.tickPlot.tck","ABBY_002","2024-08-07T22:09Z","2024-12-02T17:00Z","ABBY_002.20240807","ABBY_002.20240807.IXOANG.M","Ixodes angustus","IXOANG","species","Ixodidae",,,,"Ixodes",,"angustus",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Neumann","Male",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"6c19860a-0588-40b9-8c41-922df9262699","ABBY_006.tickPlot.tck","ABBY_006","2024-08-29T17:23Z","2024-12-02T17:00Z","ABBY_006.20240829","ABBY_006.20240829.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,,"Larva",7,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"ab3ad0e5-d904-4b2e-bd5b-735c5b3eeb04","ABBY_023.tickPlot.tck","ABBY_023","2024-08-29T18:30Z","2024-12-02T17:00Z","ABBY_023.20240829","ABBY_023.20240829.IXOPAC.N","Ixodes pacificus","IXOPAC","species","Ixodidae",,,,"Ixodes",,"pacificus",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Cooley & Kohls","Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"d9680aec-f286-4e2c-b60b-b171d032ecea","ABBY_002.tickPlot.tck","ABBY_002","2024-08-29T18:57Z","2024-12-02T17:00Z","ABBY_002.20240829","ABBY_002.20240829.IXOPAC.N","Ixodes pacificus","IXOPAC","species","Ixodidae",,,,"Ixodes",,"pacificus",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Cooley & Kohls","Nymph",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"86dd2acd-34a2-4414-acc4-ca77a9861dad","ABBY_002.tickPlot.tck","ABBY_002","2024-08-29T18:57Z","2024-12-02T17:00Z","ABBY_002.20240829","ABBY_002.20240829.IXOANG.M","Ixodes angustus","IXOANG","species","Ixodidae",,,,"Ixodes",,"angustus",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Neumann","Male",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
"b6e2d499-49c2-43fc-85ea-d5b27b05f2e1","ABBY_077.tickPlot.tck","ABBY_077","2024-08-29T20:29Z","2024-12-02T17:00Z","ABBY_077.20240829","ABBY_077.20240829.IXOANG.F","Ixodes angustus","IXOANG","species","Ixodidae",,,,"Ixodes",,"angustus",,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","NEON Tick Identification SOP 1.0_NEON Final_20241030.pdf",,"Neumann","Female",1,"OK","95% ethanol",,,"Guang Xu","University of Massachusetts Laboratory of Medical Zoology",
