uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"c4af9e71-175c-4d31-a68a-2cc809175fa3","ORNL_002.tickPlot.tck","D07","ORNL","ORNL_002","distributed","deciduousForest",35.983081,-84.211655,"WGS84",20.2,334.7,0.3,,,"2014-08-04T13:45Z","ORNL.2014.31","ORNL_002.20140804",,"drag and flag",160,"Y",0,35,329,"Other (described in remarks)","NEON.DOC.014045vD","D07AJB23","no taxonomy data, only field count data available."
"a722856b-a13b-4bdf-93c5-ee8a549f5256","ORNL_040.tickPlot.tck","D07","ORNL","ORNL_040","distributed","evergreenForest",35.975522,-84.305103,"WGS84",20.2,273.8,0.2,,,"2014-08-04T14:10Z","ORNL.2014.31","ORNL_040.20140804",,"drag and flag",170,"Y",0,1,197,"Other (described in remarks)","NEON.DOC.014045vD","D07PMH21","no taxonomy data, only field count data available."
"aa6d3885-5cd3-433b-82ba-6660f62e42f0","ORNL_009.tickPlot.tck","D07","ORNL","ORNL_009","distributed","deciduousForest",35.974904,-84.226626,"WGS84",20.2,336.2,0.2,,,"2014-08-04T15:20Z","ORNL.2014.31","ORNL_009.20140804",,"drag and flag",160,"Y",0,13,719,"Other (described in remarks)","NEON.DOC.014045vD","D07AJB23","no taxonomy data, only field count data available."
"f45b020e-9605-4ee2-bae9-17a68acf8acb","ORNL_008.tickPlot.tck","D07","ORNL","ORNL_008","distributed","deciduousForest",35.933531,-84.334026,"WGS84",20.2,321.7,0.4,,,"2014-08-04T15:40Z","ORNL.2014.31","ORNL_008.20140804",,"drag and flag",160,"Y",0,38,16,"Other (described in remarks)","NEON.DOC.014045vD","D07BGA03","no taxonomy data, only field count data available."
"4705d6b8-56a5-4b20-8ea3-d57f42df3136","ORNL_003.tickPlot.tck","D07","ORNL","ORNL_003","distributed","deciduousForest",35.967016,-84.229854,"WGS84",20.2,270.6,0.4,,,"2014-08-04T17:00Z","ORNL.2014.31","ORNL_003.20140804",,"drag and flag",160,"Y",0,3,494,"Other (described in remarks)","NEON.DOC.014045vD","D07AJB23","no taxonomy data, only field count data available."
"cab58579-71ab-470f-961c-1623ba0451a8","ORNL_007.tickPlot.tck","D07","ORNL","ORNL_007","distributed","deciduousForest",35.925842,-84.328415,"WGS84",20.2,277.7,0.2,,,"2014-08-04T17:00Z","ORNL.2014.31","ORNL_007.20140804",,"drag and flag",175,"Y",1,3,2740,"Other (described in remarks)","NEON.DOC.014045vD","D07ADC07","no taxonomy data, only field count data available."
"2758bc25-59cd-480c-aaaa-2e19d7fbb8f6","ORNL_040.tickPlot.tck","D07","ORNL","ORNL_040","distributed","evergreenForest",35.975522,-84.305103,"WGS84",20.2,273.8,0.2,,,"2014-08-25T12:15Z","ORNL.2014.34","ORNL_040.20140825",,"drag and flag",170,"Y",0,1,362,"Other (described in remarks)","NEON.DOC.014045vD","D07ADC07","no taxonomy data, only field count data available."
"781b8477-bd2c-4bdc-b691-0767e59d97be","ORNL_008.tickPlot.tck","D07","ORNL","ORNL_008","distributed","deciduousForest",35.933531,-84.334026,"WGS84",20.2,321.7,0.4,,,"2014-08-25T14:00Z","ORNL.2014.34","ORNL_008.20140825",,"drag and flag",160,"Y",0,25,27,"Other (described in remarks)","NEON.DOC.014045vD","D07ADC07","no taxonomy data, only field count data available."
"85300aa1-35b5-4ae8-aa15-741b3e9abe55","ORNL_007.tickPlot.tck","D07","ORNL","ORNL_007","distributed","deciduousForest",35.925842,-84.328415,"WGS84",20.2,277.7,0.2,,,"2014-08-25T15:00Z","ORNL.2014.34","ORNL_007.20140825",,"drag and flag",165,"Y",0,7,2004,"Other (described in remarks)","NEON.DOC.014045vD","D07CLB12","no taxonomy data, only field count data available."
"0f322653-ea2f-4983-9003-e9586ca81efc","ORNL_003.tickPlot.tck","D07","ORNL","ORNL_003","distributed","deciduousForest",35.967016,-84.229854,"WGS84",20.2,270.6,0.4,,,"2014-08-25T16:54Z","ORNL.2014.34","ORNL_003.20140825",,"drag and flag",165,"Y",0,3,75,"Other (described in remarks)","NEON.DOC.014045vD","D07CLB12","no taxonomy data, only field count data available."
"8f05d039-4430-4b28-832d-2663ed3e9ccd","ORNL_009.tickPlot.tck","D07","ORNL","ORNL_009","distributed","deciduousForest",35.974904,-84.226626,"WGS84",20.2,336.2,0.2,,,"2014-08-25T17:58Z","ORNL.2014.34","ORNL_009.20140825",,"drag and flag",160,"Y",0,12,723,"Other (described in remarks)","NEON.DOC.014045vD","D07ADC07","no taxonomy data, only field count data available."
"f5a74aee-a96c-4be5-aab4-793c56827a58","ORNL_002.tickPlot.tck","D07","ORNL","ORNL_002","distributed","deciduousForest",35.983081,-84.211655,"WGS84",20.2,334.7,0.3,,,"2014-08-25T19:36Z","ORNL.2014.34","ORNL_002.20140825",,"drag and flag",170,"Y",0,8,99,"Other (described in remarks)","NEON.DOC.014045vD","D07CLB12","no taxonomy data, only field count data available."
