uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"e79d5d6d-6efa-4453-a39a-674fa397c52b","ddc43c03-8c14-4ea3-8041-f8fca4cc3606","TOOL.2025.32","TOOL_078.mammalGrid.mam","D18","TOOL","TOOL_078","pathogen","2025-08-05","2025-08-05","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"fc015f78-6ddc-4c29-b93c-10d1e463218c","f79788d9-4f8a-47f8-82fa-00b12c5fbf5a","TOOL.2025.32","TOOL_071.mammalGrid.mam","D18","TOOL","TOOL_071","diversity","2025-08-05","2025-08-05","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"0caa32a3-990d-41fc-b2a4-147a056e2eb7","faac7593-a8f3-4050-aa1b-dafde161a180","TOOL.2025.32","TOOL_076.mammalGrid.mam","D18","TOOL","TOOL_076","pathogen","2025-08-05","2025-08-05","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"500af5ce-b01f-4130-9fa2-a9bb4c10f4da","c9eed66f-ca59-4868-a588-eb1cd7beb47c","TOOL.2025.32","TOOL_076.mammalGrid.mam","D18","TOOL","TOOL_076","pathogen","2025-08-06","2025-08-06","OK","setting complete, processing complete","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"59516452-5f2e-4761-b681-73fe19baf522","43bdfb12-63c7-4412-9ad0-d7a5a788173d","TOOL.2025.32","TOOL_078.mammalGrid.mam","D18","TOOL","TOOL_078","pathogen","2025-08-06","2025-08-06","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"ac714794-5488-419c-b8b4-a29dba8c8e22","2a2c2714-b1ff-4b61-b779-6b4fdc04604e","TOOL.2025.32","TOOL_071.mammalGrid.mam","D18","TOOL","TOOL_071","diversity","2025-08-06","2025-08-06","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"b3115e3a-3dc8-4f6e-a38e-ae313f9e44b4","aa21418d-b188-4b87-bd9c-b5dd3b37c1a7","TOOL.2025.32","TOOL_071.mammalGrid.mam","D18","TOOL","TOOL_071","diversity","2025-08-07","2025-08-07","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"35755e61-e7ab-4829-9cfd-48113cd5cc91","ea505205-c07e-426b-9af9-ab57a5eca8a3","TOOL.2025.32","TOOL_031.mammalGrid.mam","D18","TOOL","TOOL_031","diversity","2025-08-07","2025-08-07","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"b15422f8-d334-43bf-a1c1-b0d08cf35c83","4d850187-93e6-4d09-a0af-d9a16fc0152a","TOOL.2025.32","TOOL_076.mammalGrid.mam","D18","TOOL","TOOL_076","pathogen","2025-08-07","2025-08-07","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"0dcf9bb1-39b3-443d-b448-5c5104ef5a87","0759b225-b4ab-433c-b40c-3717ab0e7c3e","TOOL.2025.32","TOOL_078.mammalGrid.mam","D18","TOOL","TOOL_078","pathogen","2025-08-07","2025-08-07","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"eb08b3cd-268b-420f-b461-c1c8e0308158","2b8f7614-ad52-48ca-abc9-e96b4384f192","TOOL.2025.32","TOOL_077.mammalGrid.mam","D18","TOOL","TOOL_077","diversity","2025-08-08","2025-08-08","OK","setting complete, processing complete","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"123cba6d-3a2b-41e3-9ff2-7b13bf843420","5e4da9ad-e722-4517-bc74-58c6a50b08e3","TOOL.2025.32","TOOL_002.mammalGrid.mam","D18","TOOL","TOOL_002","pathogen","2025-08-08","2025-08-08","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
