uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"b04142d8-2113-4407-bffe-894693f503ae","LENO_015.tickPlot.tck","LENO_015","2017-08-01T14:36Z","2017-09-19T16:00Z","LENO_015.20170801","LENO_015.20170801.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",21,"OK","90% ethanol","USNMENT01358619","LENO_015.20170801.L","Arianna Gibbs","Georgia Southern University",
"14e3eeb2-2438-4aa6-ba9e-743f3f219de9","LENO_004.tickPlot.tck","LENO_004","2017-08-01T15:33Z","2017-09-19T16:00Z","LENO_004.20170801","LENO_004.20170801.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",11,"OK","90% ethanol","USNMENT01358617","LENO_004.20170801.L","Arianna Gibbs","Georgia Southern University",
"371ad384-7376-4cc0-9593-a751c5de09c2","LENO_004.tickPlot.tck","LENO_004","2017-08-01T15:33Z","2017-12-18T17:00Z","LENO_004.20170801","LENO_004.20170801.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Say","Nymph",2,"OK","90% ethanol","USNMENT01358616","LENO_004.20170801.IXOSCA.N","Lorenza Beati","Georgia Southern University",
"94e18352-af0d-4909-af94-00c67c980590","LENO_023.tickPlot.tck","LENO_023","2017-08-01T18:56Z","2017-12-18T17:00Z","LENO_023.20170801","LENO_023.20170801.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",2,"OK","90% ethanol","USNMENT01358618","LENO_023.20170801.AMBAME.N","Lorenza Beati","Georgia Southern University",
"8066b051-d3a6-4ba8-8b73-aff3e54e8443","LENO_004.tickPlot.tck","LENO_004","2017-08-21T15:04Z","2017-09-20T16:00Z","LENO_004.20170821","LENO_004.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",63,"OK","90% ethanol","USNMENT01358623","LENO_004.20170821.L","Arianna Gibbs","Georgia Southern University",
"9d344d7a-bf18-45cf-b18f-ff63ed422188","LENO_042.tickPlot.tck","LENO_042","2017-08-21T16:00Z","2017-09-20T16:00Z","LENO_042.20170821","LENO_042.20170821.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Nymph",1,"OK","90% ethanol","USNMENT01358621","LENO_042.20170821.N","Arianna Gibbs","Georgia Southern University",
"d5eeb3a3-d329-48b3-a077-34ba428a636f","LENO_042.tickPlot.tck","LENO_042","2017-08-21T16:00Z","2017-12-18T17:00Z","LENO_042.20170821","LENO_042.20170821.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",1,"OK","90% ethanol","USNMENT01358622","LENO_042.20170821.AMBAME.N","Lorenza Beati","Georgia Southern University",
"3175000e-27f3-41c0-92b3-abdadc807271","LENO_023.tickPlot.tck","LENO_023","2017-08-21T16:41Z","2017-09-20T16:00Z","LENO_023.20170821","LENO_023.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",2,"OK","90% ethanol","USNMENT01358625","LENO_023.20170821.L","Arianna Gibbs","Georgia Southern University",
"6dbe41ed-dcf4-4b02-9548-cdda181b4fc7","LENO_023.tickPlot.tck","LENO_023","2017-08-21T16:41Z","2017-12-18T17:00Z","LENO_023.20170821","LENO_023.20170821.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",4,"OK","90% ethanol","USNMENT01358624","LENO_023.20170821.AMBAME.N","Lorenza Beati","Georgia Southern University",
"48cd430b-5689-41e5-8c1d-b7e286fd294f","LENO_002.tickPlot.tck","LENO_002","2017-08-21T18:50Z","2017-09-20T16:00Z","LENO_002.20170821","LENO_002.20170821.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",65,"OK","90% ethanol","USNMENT01358620","LENO_002.20170821.L","Arianna Gibbs","Georgia Southern University",
