uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"0821ac1f-e8bf-4486-b7c4-32df50e71412","STEI_005.tickPlot.tck","STEI_005","2023-07-04T16:06Z","2023-09-29T16:00Z","STEI_005.20230704","STEI_005.20230704.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1786745",,"L. Beati","Georgia Southern University",
"be7b6a18-8d76-4363-afb8-4f01b06352e2","STEI_005.tickPlot.tck","STEI_005","2023-07-04T16:06Z","2023-09-29T16:00Z","STEI_005.20230704","STEI_005.20230704.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1786740",,"L. Beati","Georgia Southern University",
"4ec3c247-c648-4d2b-9e68-81dafa594a22","STEI_001.tickPlot.tck","STEI_001","2023-07-04T16:57Z","2023-09-29T16:00Z","STEI_001.20230704","STEI_001.20230704.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",1,"OK","95% ethanol","USNMENT1786730",,"L. Beati","Georgia Southern University",
"7391cc25-d0a5-434f-ae1d-64a012841449","STEI_001.tickPlot.tck","STEI_001","2023-07-04T16:57Z","2023-09-29T16:00Z","STEI_001.20230704","STEI_001.20230704.DERVAR.M","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Male",1,"OK","95% ethanol","USNMENT1786765",,"L. Beati","Georgia Southern University",
"88b0bb5d-ad45-4884-98ef-139747f0fd04","STEI_023.tickPlot.tck","STEI_023","2023-07-04T17:52Z","2023-09-29T16:00Z","STEI_023.20230704","STEI_023.20230704.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",,,,"Dermacentor",,"variabilis",,,"Cooley, R. A. 1938. The genera Dermacentor and Otocentor (Ixodidae) in the United States, with studies in variation. US Government Printing Office.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Female",3,"OK","95% ethanol","USNMENT1786746",,"L. Beati","Georgia Southern University",
"d85f2be6-a6b7-41ba-949e-2b1605ed56ab","STEI_023.tickPlot.tck","STEI_023","2023-07-04T17:52Z","2023-09-29T16:00Z","STEI_023.20230704","STEI_023.20230704.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",1,"OK","95% ethanol","USNMENT1786741",,"L. Beati","Georgia Southern University",
"5d0c6b8b-fc1d-4340-85ea-57a384605b80","STEI_029.tickPlot.tck","STEI_029","2023-07-24T18:55Z","2024-01-30T17:00Z","STEI_029.20230724","STEI_029.20230724.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1510673",,"L. Beati","Georgia Southern University",
"96a6678e-8f96-4e8d-972d-49b01dad6e09","STEI_023.tickPlot.tck","STEI_023","2023-07-24T18:57Z","2024-01-30T17:00Z","STEI_023.20230724","STEI_023.20230724.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2021.pdf",,,"Larva",27,"OK","95% ethanol","USNMENT1510728",,"L. Beati","Georgia Southern University",
"038034e6-a81d-4290-86e6-86da63aeda37","STEI_023.tickPlot.tck","STEI_023","2023-07-24T18:57Z","2024-01-30T17:00Z","STEI_023.20230724","STEI_023.20230724.HAELEP.N","Haemaphysalis leporispalustris","HAELEP","species","Ixodidae",,,,"Haemaphysalis",,"leporispalustris",,,"Egizi, A.M., et al. (2019). A pictorial key to differentiate the recently detected exotic Haemaphysalis longicornis Neumann, 1901 (Acari, Ixodidae) from native congeners in North America. ZooKeys 818, 117-128. doi: 10.3897/zookeys.818.30448","GSU_tickIdentification_SOP_2021.pdf",,"Packard","Nymph",2,"OK","95% ethanol","USNMENT1510723",,"L. Beati","Georgia Southern University",
"805ada20-8cf0-4c93-a443-33259b190313","STEI_003.tickPlot.tck","STEI_003","2023-07-24T22:24Z","2024-01-30T17:00Z","STEI_003.20230724","STEI_003.20230724.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",,,,"Ixodes",,"scapularis",,,"Durden, L.A. & Keirans, J.E. (1996). Nymphs of the genus Ixodes (Acari: Ixodidae) in the US. Taxonomy, ID Key, Distribution, Hosts, and Medical/Veterinary Importance. Thomas Say Publications in Entomology: Monographs. Entomological Society of America.","GSU_tickIdentification_SOP_2021.pdf",,"Say","Nymph",1,"OK","95% ethanol","USNMENT1510698",,"L. Beati","Georgia Southern University",
