uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,identificationHistoryID,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
"13bd3f0f-7e44-4db5-9ee9-477f3f8959ef","OSBS_003.tickPlot.tck","OSBS_003","2015-08-13T14:58Z","2016-06-19T16:00Z","OSBS_003.20150813","OSBS_003.20150813.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",8,"OK",,"USNMENT00865665",,"L. Beati","Georgia Southern University",
"9fd11c4e-7aa1-446a-ac4c-de28dedb0c3e","OSBS_003.tickPlot.tck","OSBS_003","2015-08-13T14:58Z","2016-06-19T16:00Z","OSBS_003.20150813","OSBS_003.20150813.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Female",3,"OK",,"USNMENT00865672",,"L. Beati","Georgia Southern University",
"5602ee46-75d3-49c7-a97b-f6a087ef51b7","OSBS_003.tickPlot.tck","OSBS_003","2015-08-13T14:58Z","2016-06-19T16:00Z","OSBS_003.20150813","OSBS_003.20150813.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Male",1,"OK",,"USNMENT00865665",,"L. Beati","Georgia Southern University",
"1c29ebde-5687-43fd-a1bd-d564c78ffe0f","OSBS_005.tickPlot.tck","OSBS_005","2015-08-13T20:30Z","2016-06-29T16:00Z","OSBS_005.20150813","OSBS_005.20150813.L","Ixodidae sp.","IXOSP","family","Ixodidae",,,,,,"sp.",,,,"GSU_tickIdentification_SOP_2016-11-01.pdf",,,"Larva",576,"OK","95% ethanol","125919",,"C. Evans","Georgia Southern University",
"7c98ac31-ff00-4f44-8f8a-3b36b562b842","OSBS_005.tickPlot.tck","OSBS_005","2015-08-13T20:30Z","2016-06-20T12:00Z","OSBS_005.20150813","OSBS_005.20150813.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",,,,"Amblyomma",,"americanum",,,"Keirans, J. E., and L. A. Durden. 1998. Illustrated Key to Nymphs of the Tick Genus Amblyomma (Acari: Ixodidae) Found in the United States. Journal of Medical Entomology, 35:489–495.","GSU_tickIdentification_SOP_2016-11-01.pdf",,"Linnaeus","Nymph",14,"OK","95% ethanol","125923",,"No name provided by lab","Georgia Southern University",
