uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"b98c4dbd-d7aa-462b-886d-4478081ca593","5ebeea9f-8a90-4e52-9ef4-d9d4771300d9","DELA.2024.23","DELA_002.mammalGrid.mam","D08","DELA","DELA_002","pathogen","2024-06-04","2024-06-04","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"6187e8cc-6d02-4e9c-a90a-31db4ff0b261","651b294f-8755-4596-bc70-4b6ebe1b36bb","DELA.2024.23","DELA_001.mammalGrid.mam","D08","DELA","DELA_001","pathogen","2024-06-04","2024-06-04","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"c92e1102-1f10-40bf-a0f9-34adfdcf150a","963b102a-1637-466e-9fcf-71599a0d967d","DELA.2024.23","DELA_007.mammalGrid.mam","D08","DELA","DELA_007","pathogen","2024-06-04","2024-06-04","OK","setting complete, no small mammals captured","NEON.DOC.000481vP",,
"83767a97-fabe-4626-82cc-5a22a1843c4e","92810adf-811d-4326-bf7f-cd6427fb00ab","DELA.2024.23","DELA_026.mammalGrid.mam","D08","DELA","DELA_026","pathogen","2024-06-04","2024-06-04","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"e4baee9b-766d-4925-9ebe-2b01f6d849bd","b05af450-be3f-4d74-94e8-6c5e558ac275","DELA.2024.23","DELA_026.mammalGrid.mam","D08","DELA","DELA_026","pathogen","2024-06-05","2024-06-05","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"fcad5779-da18-4f3d-9d5b-d47c696e17f9","85ee4bf6-0ea6-4dbd-9e96-94d96eaa5840","DELA.2024.23","DELA_002.mammalGrid.mam","D08","DELA","DELA_002","pathogen","2024-06-05","2024-06-05","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"fb7cd77b-4393-4ea6-a03e-cfa1950d3838","d4552dae-5e58-4457-9322-24acf7ab1f1d","DELA.2024.23","DELA_001.mammalGrid.mam","D08","DELA","DELA_001","pathogen","2024-06-05","2024-06-05","disturbance",,"NEON.DOC.000481vP",,
"1042d817-af83-494a-a2e0-5ef433f86dc0","bd0a42cf-094b-4951-a00d-6b2561efdbe8","DELA.2024.23","DELA_007.mammalGrid.mam","D08","DELA","DELA_007","pathogen","2024-06-05","2024-06-05","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"fd6e3f35-cd42-42f8-b878-14d284f2b11e","477b1ef7-56f1-4f34-8c4c-d19d5cbf7331","DELA.2024.23","DELA_002.mammalGrid.mam","D08","DELA","DELA_002","pathogen","2024-06-06","2024-06-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"8733eb4a-b579-4757-ab6f-bb4972a91d87","5ebfb501-61c2-41ef-ba0d-6a9b76e0a762","DELA.2024.23","DELA_001.mammalGrid.mam","D08","DELA","DELA_001","pathogen","2024-06-06","2024-06-06","disturbance",,"NEON.DOC.000481vP",,
"0b22a057-7f53-49c8-87b7-0865596029a9","0713b850-af65-4907-8a72-26305c248f64","DELA.2024.23","DELA_026.mammalGrid.mam","D08","DELA","DELA_026","pathogen","2024-06-06","2024-06-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"ff37d8af-6ddb-457c-9cd8-b9547ed1bde6","1614fa4a-1275-41a7-aec5-8080c0797e36","DELA.2024.23","DELA_007.mammalGrid.mam","D08","DELA","DELA_007","pathogen","2024-06-06","2024-06-06","disturbance",,"NEON.DOC.000481vP",,
"00826273-b518-4df0-99e0-e4d0e4e4d29f","e9a13ece-efd8-4f99-945d-85d6a7786ad1","DELA.2024.26","DELA_007.mammalGrid.mam","D08","DELA","DELA_007","pathogen","2024-06-28","2024-06-28","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"ae164ef2-5773-433a-aa34-05a63dea8b43","e141efb4-da95-406a-923c-388c59fbfb52","DELA.2024.26","DELA_026.mammalGrid.mam","D08","DELA","DELA_026","pathogen","2024-06-28","2024-06-28","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"ecda9e44-aed1-4995-a4a6-fed1d344a64a","01bd51bc-22d8-472f-8d44-5a8e0f85797d","DELA.2024.26","DELA_001.mammalGrid.mam","D08","DELA","DELA_001","pathogen","2024-06-28","2024-06-28","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"64f2b4f5-72fe-427b-ad96-35b2293c882d","bdd33dff-4d98-4a7f-9099-f42ec0b3578f","DELA.2024.26","DELA_002.mammalGrid.mam","D08","DELA","DELA_002","pathogen","2024-06-28","2024-06-28","OK","setting complete, no small mammals captured","NEON.DOC.000481vP",,
