node,lower95,lower75,median,mean,upper75,upper95,variance,siteID,species,start.date == start.date,model,start.date,mice,weather
beta[6],-2.849954885388085,-2.618925936258839,-2.2584278293808984,-2.242672353742328,-1.8336430484352653,-1.6136400432010771,0.10577577417452752,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
beta[7],-0.42347349562888553,-0.09319801125601432,0.4436408732580418,0.491749463621759,1.1128046454530456,1.625343352478543,0.2708991527519601,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
beta[8],-1.446348642266824,-1.0668237286473856,-0.45774450775904896,-0.4016834448409617,0.2549920468974613,1.0386418509280075,0.3614690658978546,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
beta[9],-2.5408310606212434,-1.638433575422715,-0.28843967313991337,-0.32637271895520575,0.939178391326746,1.6070459207437486,1.186662343676081,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
phi.a.mu,4.503738286763132,4.998840763540358,5.875939602817538,5.904729778677667,6.832324187786668,7.48972178413371,0.6014690808514841,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
phi.l.mu,3.510021547025614,3.553748533599109,3.6140743502194033,3.614494206069561,3.6760709787400865,3.718397640657268,0.00285690276514301,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
phi.n.mu,3.700576207871858,3.7359397452609726,3.788359463890418,3.789033768547307,3.842509892510893,3.880326382994404,0.00217858562892858,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
sig[1],21.80054906929281,29.11458680018754,51.98556723329085,61.360596124713304,103.3622955584166,150.30860982424625,1203.3143977950213,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
sig[2],21.79253162040923,26.15270821268127,34.73390387748002,34.82442483109148,43.16632491035456,50.11656340300484,53.488007349572285,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
sig[3],0.29340152356400445,0.4017760216637674,0.6396268480873396,0.6846326700352849,0.9884599058623228,1.3470536596993945,0.07579708277923468,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
sig[4],1.241736928554128,1.427798006180994,1.7697735676354327,1.8247168129997051,2.2717500536615027,2.7016564402942542,0.1415982196480288,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
tau.cgdd,0.0246322754304856,0.13753432892718367,0.6659758095629513,0.9956125426906814,2.111534626945876,3.7435189496081898,1.0388339801595754,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
tau.maxrh,0.3729415713614499,0.4022403404619285,0.4525321573673976,0.45550842906404815,0.5089702366382202,0.5555345687927644,0.00220732205041661,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
tau.minrh,4.538853296322987,5.563452078075372,7.572028863893982,7.8298658190186,10.231090968199174,12.58540584132827,4.312290155103757,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
tau.precip,5.955268484186067,7.175017979709917,9.393607119558451,9.698202136710474,12.40451787066835,15.123063677351546,5.444422178337308,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
tau.temp,0.2869720412591788,0.3117446139790647,0.3489407941181544,0.3511052144467712,0.3913624696461317,0.4242911175710094,0.00123098220336236,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
theta.ln,-9.43559555914959,-8.841586485009227,-7.824164983451446,-7.262893332067318,-4.684903412896448,-4.327927472504278,2.642149909951139,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
theta.na,-7.480988679613807,-6.96652627306944,-6.23703482630238,-6.251426775641379,-5.545957512602345,-5.06875249207033,0.3805136838917197,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-16,Mice,Weather
beta[10],-2.158046618191444,-1.629215647411683,-0.8263392980803863,-0.80618885401663265,0.04104312671113049,0.6301140429357739,0.5108121602746852,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[11],-1.4860301415767034,-0.9032825492649428,0.03279077434877897,0.03062196588559043,0.9493155173583276,1.565236231718004,0.6325734709383364,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[12],-1.4349286550602656,-0.8426404191286515,-0.01093823851066644,0.00796678335515286,0.8854594808941624,1.5488660816826263,0.571216581911645,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[13],-0.6764626758919519,-0.4257081873843311,-0.04565835528802184,-0.04456336700750935,0.3370059977138352,0.5990001146495681,0.10767924747968063,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[14],-1.0002751642305652,-0.4072683430742817,0.4494886745177199,0.45213202583578355,1.311977437265531,1.916978306807684,0.5594649295500274,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[1],-1.610174396104491,-1.403399928317656,-1.1630401488755957,-1.1461032285254495,-0.8577814867298958,-0.6262877617048553,0.05895494367436403,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[2],-1.9779110556724029,-1.803458518620392,-1.542454106597412,-1.5145778973331072,-1.1972342311800173,-0.996200327835383,0.06565727328823354,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[3],-0.21820750284809137,0.09337552675988828,0.5445965864524056,0.5229227522870062,0.934991722552128,1.207053368211823,0.13784287728046318,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[4],-0.8656946348011026,-0.4757763154461168,0.7737151225899355,0.6372169297231094,1.5755748479810838,2.113636171361909,0.7063936633739395,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[5],-2.029916033212965,-1.7814537410865934,-1.2987851314567282,-1.3272033435629464,-0.9569828516277672,-0.6443428049634419,0.1205934249344976,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[6],-2.793712202439721,-2.6103612247028813,-2.3486327942838043,-2.339285601568274,-2.059561823665533,-1.8230056447488217,0.05967103757165849,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[7],0.23648221349817497,0.5849740082695858,1.038572324566984,1.0753668441493227,1.610139064232203,2.029664032506417,0.20086719930978209,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[8],-1.527496185465675,-1.215771935060275,-0.8214309858421682,-0.809593388001195,-0.3766167846958988,-0.10453847905695988,0.1347148088358451,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[9],-2.133209163012794,-1.5228624051029576,-0.4905964943482308,-0.4874622165634317,0.5562277910855865,1.1337555350461814,0.7482077814344499,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
phi.a.mu,4.73649108281338,5.222719164139995,5.989194566827617,6.01115830622641,6.810113978035794,7.385011083775953,0.47736367659755174,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
phi.l.mu,3.518879823399102,3.5596967381173483,3.6183116764559977,3.6191182852864423,3.678727348657808,3.7213439713220335,0.00266906246941229,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
phi.n.mu,3.689966450084244,3.731344689550674,3.784462029420312,3.78448177761045,3.8385012728860306,3.8744719883750345,0.0022024826133599,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
sig[1],22.07853720722342,29.698200428920934,44.96563867185894,48.49378643456059,69.00778771936623,95.6450174882629,348.54578582260746,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
sig[2],15.31280919809032,17.11758367166759,20.542884540617063,20.823479005642625,24.66502372984238,28.271589834771717,11.084084945554345,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
sig[3],0.30319937797513,0.38588936463263246,0.5480118956034842,0.5718487129461215,0.7688927889106781,1.007854196310537,0.03173351805815238,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
sig[4],0.8676311793924052,0.9764956234337876,1.1700212795359823,1.1907539120198392,1.418898470544634,1.6369710600461609,0.03803201358318854,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
tau.cgdd,0.02794261023656734,0.14114705612465972,0.7121042035169505,1.019023492602472,2.1164943279564348,3.705703457188733,1.0256082657854944,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
tau.maxrh,0.36564601427521576,0.3989861280130798,0.4499598610683244,0.4530198640105575,0.5093350553772173,0.5562900202819069,0.00236925758215514,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
tau.minrh,4.665594043074618,5.735474165468081,7.692803725595313,7.923060630435718,10.311843464189744,12.562079406598688,4.087040693380322,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
tau.precip,5.766751693798316,7.028732587452821,9.15876591967115,9.412127575744025,11.992212967557876,14.319371063642055,4.772193146788269,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
tau.temp,0.28400087349350916,0.30692089393651806,0.3455027693335988,0.34661098902837784,0.38681152813932657,0.4200730821760855,0.00120188222507994,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
theta.ln,-4.376506592926298,-4.081705497764519,-3.668102947188814,-3.666682616809605,-3.246764334627078,-2.941451812897542,0.1296340724192249,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
theta.na,-7.427367025775671,-6.97185316099401,-6.281761641271286,-6.27011887664682,-5.554343157607326,-5.076032959436811,0.36878542884159377,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-18,Mice,Weather
beta[10],-2.1168331846842183,-1.6124068869299342,-0.827128567588726,-0.813367074223699,-0.0214997563418649,0.4918422984803977,0.460564127751161,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[11],-1.226497664807837,-0.7044424537106936,0.1422329981163611,0.17458840392153216,1.094708610725857,1.6876725452988175,0.5693787879236581,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[12],-1.342887595394456,-0.8633346268614889,-0.01325210524043324,0.00485713185762199,0.8814486413454805,1.539844461763042,0.5499784847199881,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[13],-0.5271981317286416,-0.28879890970898103,0.03930282018584508,0.04166606730330124,0.37163114851580975,0.6022201547982292,0.08253217834148407,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[14],-0.960192496202427,-0.34531359232639464,0.4979725022822583,0.4999402113868346,1.3301896943652007,1.9010752789934124,0.5269199145164716,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[1],-1.6849988764507469,-1.508640996962491,-1.2549184242677756,-1.2742654957225368,-1.065876489493819,-0.9268950780236924,0.03708982199773739,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[2],-1.8604827306849132,-1.677924293994494,-1.4515168393451938,-1.45405479560817,-1.2253014024260092,-1.0143433660125225,0.04348155505071029,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[3],-0.2380162195837547,0.05136146521802394,0.4582220398176556,0.4476289887129624,0.8267344691859013,1.0970024349804677,0.11493285612915911,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[4],-0.6420807826884346,-0.37143395682895736,0.19796075189344048,0.26839759710194677,0.9749105075504706,1.404788764765293,0.30296258301099654,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[5],-2.218998525366481,-1.9064839826957891,-1.5754925770667851,-1.589860274381376,-1.2903496812704511,-1.077518851804739,0.07643738642280089,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[6],-2.685501350949534,-2.4858980896702256,-2.241429670464808,-2.256621445113668,-2.0392122897383267,-1.8936485854392089,0.03989146755864679,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[7],0.3679143317472666,0.5950041415235784,1.124505209917435,1.087621327381441,1.5105564729716472,1.7360441237431534,0.13930086075773512,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[8],-1.3849808836815538,-1.1957641276344009,-0.8168179686678236,-0.8214591082592254,-0.44267681490848854,-0.21054021659920916,0.09771601571606382,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[9],-2.25397963039046,-1.6133332089712868,-0.6137335236085277,-0.6292311649786079,0.3285597769117628,0.8799700263457131,0.6735546843855736,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
phi.a.mu,4.75315762709944,5.21857951850263,5.952272921639396,5.960688591542329,6.69914092144325,7.260795175553882,0.4147820638269292,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
phi.l.mu,3.527405984192201,3.567967899769941,3.626964049710243,3.6269115787871993,3.68618403480692,3.7280795059690552,0.00260166738739239,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
phi.n.mu,3.692971823425717,3.7316645202347463,3.7838195876960903,3.78461702562124,3.8387361118045353,3.8762986284378225,0.00215735360868347,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
sig[1],23.62448013093953,30.110846754762377,43.36562380607129,48.57720249164545,72.57081516429511,97.40902481363288,382.3006161537506,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
sig[2],12.7123492088688,13.947733891817418,16.110627758567738,16.242080662139973,18.597863225525053,20.709662855135104,4.094848645997372,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
sig[3],0.30199390312394087,0.35777826784040234,0.4729656225443628,0.49017732963127614,0.6347362880249819,0.7716035045597709,0.01514687285272603,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
sig[4],0.6897632149280059,0.76894840338163,0.8933940780542569,0.903303994637801,1.0417377105753174,1.1561739466562877,0.01478172320998404,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
tau.cgdd,0.02543213208367128,0.13579151296289638,0.700420384307318,1.003536703620712,2.064133556475664,3.790661623949061,1.0126380099109134,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
tau.maxrh,0.307680144392071,0.3332964356746792,0.37468152991565584,0.376488353374809,0.42093415694607134,0.4543374410576798,0.0014486139371856,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
tau.minrh,4.123586825991043,5.204392159734455,7.031092543186224,7.297638443819719,9.655686671196936,11.773994448162435,3.838854009992427,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
tau.precip,5.745480597300392,7.016566542546686,9.202306507063795,9.436126116752195,11.985971705031814,14.416810468297092,4.933637722007246,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
tau.temp,0.28710592786860506,0.31066375347618447,0.3483015107989046,0.35036577846949873,0.3914842344602898,0.4221277444037243,0.00121829562215806,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
theta.ln,-4.042410730634383,-3.882776712500128,-3.6459082468800537,-3.6403472351430946,-3.3929280858729096,-3.202372958314772,0.04516423484856271,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
theta.na,-7.4349321390038305,-6.950004103745673,-6.268149488717535,-6.270952980690683,-5.594920177304148,-5.169797978854522,0.3440728576553922,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-04-25,Mice,Weather
beta[10],-2.069339453271294,-1.6071613662753113,-0.8626219625965514,-0.86268324040342,-0.1370156186644425,0.3919765927703434,0.39839305438905614,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[11],-1.158492988556496,-0.6108724435588488,0.21872496936073685,0.21157857230403188,1.0358095790744235,1.5631982177905792,0.4922620874828365,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[12],-1.0727940315838118,-0.6954460438657104,0.07079123077548535,0.09367567228972508,0.8731610678972777,1.4412413314874264,0.4394267423358904,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[13],-0.3445145312412994,-0.1604164157509033,0.11785216205221467,0.11577632644169368,0.3859695497412107,0.5703492910065294,0.05629061341325277,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[14],-0.8528367963392685,-0.2945254865994247,0.5318127575875677,0.5306308476222735,1.3603323819781816,1.9498945471018512,0.5119704656292894,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[1],-1.7509248309789691,-1.587596688621915,-1.3620824552912436,-1.3599712651521578,-1.1391896163917803,-0.9519040591725388,0.03908629395829358,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[2],-1.778900882797877,-1.6340663569432563,-1.4243372797292373,-1.4244589316563196,-1.2106957367329316,-1.065686819922867,0.03368063426223496,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[3],-0.16935287902327953,0.05183777731532631,0.3749354923105247,0.3783432822013229,0.6959916388699472,0.9622865090169498,0.08133421854028154,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[4],-0.8865001040324458,-0.5860760011799022,-0.10083987266786518,-0.07610672701292182,0.4519198638312736,0.8428456552146338,0.19561722631836753,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[5],-2.070746731742456,-1.9021701435847285,-1.6256523333428914,-1.611051291132515,-1.2945910402751462,-1.103943639419998,0.06628387500062859,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[6],-2.5426119270470267,-2.4068486505072757,-2.225481833283332,-2.2192624583230325,-2.0224276178097225,-1.8860093044207349,0.0278818295296233,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[7],0.4761059270227619,0.7576332644541885,1.0975289147222016,1.0974759874568358,1.4445546391528663,1.6669083341461512,0.08694018172966284,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[8],-1.3431591661113491,-1.180053088277874,-0.9120426797573647,-0.9190755731753556,-0.6623703087957259,-0.5036588027277031,0.04695388597147747,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[9],-2.2309050093544194,-1.66660764160846,-0.7707078583263639,-0.766913026262502,0.13455998640903336,0.7299584673877503,0.5876666635160944,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
phi.a.mu,4.796083874568339,5.256153750225978,5.9313926667365635,5.944650897592107,6.63683410888449,7.159259150987355,0.3640314555985532,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
phi.l.mu,3.531222127041994,3.571982011681012,3.631837198357081,3.6307224626371664,3.6887108612532336,3.733402507530844,0.00263783080259184,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
phi.n.mu,3.694904305994023,3.7309826263641663,3.784422884953438,3.784868335177074,3.838531695369218,3.8798011982107714,0.00221179562007674,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
sig[1],25.79236085103419,30.69157479230836,41.16230656958655,43.44784713438257,58.387563955147385,72.60560388319664,152.00105450551698,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
sig[2],11.090705715102684,12.019653798054126,13.693027494363845,13.75689281928344,15.492852904433738,16.8774452300286,2.2563319472016867,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
sig[3],0.29005972549543957,0.33689889176588694,0.4296316496141261,0.4436784331822685,0.5619110162974512,0.678940600023902,0.00986857963994585,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
sig[4],0.5869081154666383,0.6374542030254039,0.7293143320219668,0.7358585113307493,0.8358583917670707,0.923683374820198,0.00754678568701998,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
tau.cgdd,0.0238120705022712,0.13458837450611713,0.6935978299593257,1.0038664656736356,2.115820823568791,3.801449787779213,1.0290758435700746,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
tau.maxrh,0.3325835847442283,0.36040473092686,0.40572271593296166,0.4079871186113768,0.4563673392905027,0.49652493701453826,0.0017686201143096,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
tau.minrh,4.410599535685837,5.338633173829672,7.152769570656846,7.414291159856179,9.70040609218938,11.778842511906774,3.729565063578842,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
tau.precip,5.003608040128926,6.236967642726973,8.31113397736457,8.55183275301894,10.997453261483615,13.260718991575724,4.5500523409522255,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
tau.temp,0.2879476176465223,0.31339887370878705,0.35095099258702367,0.3530932873078783,0.3948992042160387,0.42544313689813607,0.00124521778725114,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
theta.ln,-3.961629157965694,-3.8191061792687777,-3.6192382078071863,-3.6184694597718474,-3.412098304544842,-3.274741533720357,0.03102088819687628,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
theta.na,-7.413820551651097,-6.941135248259036,-6.25680392978721,-6.263453550387584,-5.594783827786155,-5.155217987182008,0.3396632160441625,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-05-16,Mice,Weather
beta[10],-1.96679001991418,-1.5095619981205135,-0.8536479532537324,-0.8393323002660601,-0.13719792741762574,0.3553598010128645,0.35488565479519796,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-06-06,Mice,Weather
beta[11],-0.9913594736939396,-0.4703122134093136,0.3052807180492386,0.294575222715849,1.0484556330629733,1.541854505307563,0.43321026118019534,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-06-06,Mice,Weather
beta[12],-1.1637880171746675,-0.646194902873196,0.10585517144299546,0.09601056431400629,0.8259405027738511,1.3366444748826465,0.41088956980420505,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-06-06,Mice,Weather
beta[13],-0.2169402707670806,-0.0315992198864726,0.24280286867074063,0.23582418812080544,0.49446373702024576,0.6739431590696217,0.05208698281287274,BLAN,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-06-06,Mice,Weather
