node,lower95,lower75,median,mean,upper75,upper95,variance,siteID,species,start.date == start.date,model,start.date,mice,weather
beta[10],-2.177566001006331,-1.5772038376191235,-0.6151503081113527,-0.6294558184236356,0.29575390539922286,0.8808143044102045,0.6391049061335978,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[11],-1.3493865583231643,-0.7193338629628724,0.2994974878031571,0.31014624266750074,1.346585572151448,2.118716002725797,0.7747100651311194,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[12],-1.1907438012518856,-0.8407345565083234,-0.12634763605035582,-0.00542256572693843,0.9597062407887144,1.75664614790523,0.6112375791082847,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[13],-0.5735441133244867,-0.3187053406311674,0.04087527269428689,0.02681396907683077,0.3739537859353967,0.5260678559263008,0.08488675914276914,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[14],-1.3553363197832853,-0.849241499700941,-0.22884233362671577,-0.3083869041243506,0.15630980263777536,0.3170588079713828,0.19914596945927135,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[1],-1.2873292405385033,-0.9742455113551668,-0.5314462758824225,-0.5412383921413644,-0.121399959383656,0.09611339440570564,0.12707473228042235,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[2],-2.4604743992435463,-2.1176933723035276,-1.7041935134074149,-1.6657697103240292,-1.1235799335675531,-0.7529861867742779,0.17907034834974953,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[3],-0.4130234892569402,-0.16247000364852718,0.27260774405020716,0.283305050865228,0.7386104405229997,1.0864151782658578,0.15279883832626284,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[4],-0.3577252438124322,0.28603411172512594,1.15185883461395,1.2157423570800496,2.247711472503583,2.981683350617952,0.7266758254897189,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[5],-1.178897298284241,-0.9450372512139692,-0.4965788411729688,-0.5177503188581325,-0.12320753413777928,0.13518429922105163,0.11684141905877714,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[6],-2.2248571190109323,-2.036725099210159,-1.7120782113964337,-1.6801203968830685,-1.3147511279401145,-0.8595347063938152,0.10644729380871128,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[7],0.06528463456608202,0.2647768613305695,0.6311974903968298,0.6338828800270963,1.0072673530939833,1.2350277260709408,0.09613048429430532,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[8],-0.3282873302460181,0.10550198666010356,0.8566476659966067,0.8442743672168107,1.537755478343355,1.8892375317792784,0.3438824056171437,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[9],-2.4064040154460713,-1.6863373599920928,-0.390640278428928,-0.4191186507689491,0.83297285280617,1.5087112487895271,1.1050432595108288,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
phi.a.mu,4.439311460164451,5.021942973938218,5.901379195243555,5.924946344694099,6.845859011912271,7.54760923232495,0.6246277765696011,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
phi.l.mu,3.516045210192957,3.557021624932323,3.6194365051420343,3.6190478183042263,3.6802915577896824,3.7210714498871575,0.00277047133094132,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
phi.n.mu,3.705170571810686,3.743229160655486,3.797345893299376,3.796969348527621,3.850044751903785,3.8863849745785166,0.00214618215565105,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
sig[1],21.653626700524686,27.86693012643631,41.454115601484276,45.33681329334045,65.15909125125204,92.8911341225506,338.3374354434375,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
sig[2],26.4766862309305,32.61306636515612,43.45182451712104,44.44338593077125,56.846292388430896,66.83588986029358,108.6140315762428,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
sig[3],0.2669900035267016,0.3661685007468607,0.6647843582924772,0.8062856898274509,1.3822153904223775,2.0952783293306942,0.230189719208908,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
sig[4],1.1216939369891994,1.3031197686521483,1.633064395969002,1.6692800252325863,2.055924064785216,2.399303395019105,0.11009791054386964,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
tau.cgdd,0.02832521025557071,0.14020925576926113,0.710540978077666,1.0169505913918993,2.127703917533524,3.7497337648093216,1.0268761592720883,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
tau.maxrh,0.3708901978071968,0.4041666830004531,0.4557041355063366,0.4580558322408933,0.5146395914421421,0.5587761437941294,0.00235095774886372,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
tau.minrh,3.4812377406997737,4.217503336450996,5.729623467183565,5.950886599230368,7.844098657011778,9.76186501101082,2.666957781285709,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
tau.precip,4.23158020071386,5.173755246120294,7.018712832081855,7.241359431634086,9.428547546618924,11.603655161573704,3.600164931554351,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
tau.temp,0.15712405871359925,0.1687523295371557,0.18737240706601205,0.1875789641460748,0.20623731620567937,0.22082469933434812,2.6971094565219e-4,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
theta.ln,-9.537613533750411,-8.990584949828762,-8.202902800085036,-8.159236667059698,-7.343048230081195,-6.571560533677328,0.6076988755909849,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
theta.na,-7.524992880395664,-7.004360655789967,-6.272498843267196,-6.287329687315942,-5.577627285248025,-5.094625452910361,0.3816123673328958,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-09,Mice,Weather
beta[10],-2.0459468139220855,-1.5237918366398595,-0.6839651467371413,-0.6787221238427481,0.1827587707479532,0.714591239878149,0.5138869437504954,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[11],-1.103539148552738,-0.5307557117916494,0.3704094943033358,0.37699579567344454,1.2811489987630464,1.869249319922629,0.6034920234168413,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[12],-1.0407462181927014,-0.6480850827540129,0.06935595130110608,0.10689896905838088,0.8947610999823371,1.4900251585506403,0.4408837716826331,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[13],-0.4364574249203253,-0.26185868301570425,-0.10067569817915134,-0.09927134733075732,0.0336506357418781,0.35552244079242834,0.02881889867208698,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[14],-1.1997334913841875,-0.8476901570180366,-0.34854648322400683,-0.37801572724385074,0.06732163731361847,0.30536028268888143,0.15196405695780846,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[1],-1.5089332376516895,-1.2558583108107,-0.9059166405520211,-0.9121285038034208,-0.5778621673264094,-0.38764227993889816,0.08393827289644976,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[2],-2.0534211765382815,-1.8329354408088467,-1.4825283626323094,-1.4948682072966069,-1.168033212393906,-1.0338975059826336,0.07631873736247509,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[3],-0.5094940874317859,-0.26716552090390355,0.08749134112079282,0.09699114438832168,0.4605641942863741,0.7723033294361379,0.10285224907832032,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[4],-0.6270699249181767,-0.1515865363303393,0.5482603080367267,0.606248492445901,1.4609920191731405,1.839184878271822,0.4392739307146674,GREN,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
