node,lower95,lower75,median,mean,upper75,upper95,variance,siteID,species,start.date == start.date,model,start.date,mice,weather
beta[10],-2.142450449499308,-1.5380115165253103,-0.6439339600474003,-0.6492109950182523,0.2599330031362861,0.8973842021092477,0.6133043870438938,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[11],-1.8756907844186317,-1.1855814232878616,-0.00450052711553301,0.02184312895771538,1.230997956612806,2.156317474848497,1.0820152444311146,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[12],-1.8882149717846557,-1.4312890513941507,-0.6659610919765344,-0.5235212535944743,0.5248236513827774,1.4182567834476696,0.742260803548119,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[13],-0.6224938943137871,-0.38065062780776215,-0.0310816425953583,-0.03424517994982803,0.3130593779402559,0.5669914823101703,0.0905146816778233,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[14],-1.091916520812544,-0.5230024159488597,0.35741041757693814,0.3756084202938698,1.287104255759461,1.9258063662877232,0.5982363116871705,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[1],-1.2619652574509328,-1.0273771683189044,-0.6594135658600845,-0.6378535275250609,-0.2398477882979266,0.14457366611686473,0.12270296898575868,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[2],-2.7560525081488083,-2.5095874884799603,-2.1010187576405084,-2.0891361349073234,-1.648761890476972,-1.367806642795232,0.13338901289890753,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[3],-0.5263801236021898,0.05680189586489327,0.7989628724562843,0.7499519882160491,1.411969939185845,1.7798053828655942,0.3412470288831661,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[4],-0.2008696745672182,0.450243724417173,1.3612209236297268,1.3112519168214265,2.14461148821711,2.584685640569653,0.522051303289314,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[5],-1.0113300942315002,-0.8200384320633882,-0.48109668139689393,-0.4527075837879618,-0.04612326139933975,0.2599895288222478,0.10849736224083568,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[6],-3.1369559172115697,-2.8761971862507085,-2.4794665330087864,-2.469440644189137,-2.0244533851296813,-1.6888577161823115,0.13903469192733792,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[7],-0.4887194587760463,-0.19555517850759124,0.20373420067620784,0.21114602604332933,0.6219972369324189,0.8971214054968488,0.12615117333394232,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[8],-0.7681882920980853,-0.5438599877337895,-0.18273322470927983,-0.05898190045857642,0.5286513985729459,1.2990376863955118,0.278031077152864,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
beta[9],-2.393964474560975,-1.61964469912568,-0.3000279291935101,-0.3408148162682538,0.8730297967985026,1.5816686171423906,1.1170569162179165,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
phi.a.mu,4.371602285403091,4.903223265476705,5.751697053313061,5.796874841369344,6.7271646034587915,7.44179364011269,0.6187180115711806,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
phi.l.mu,3.5138577468343972,3.5552957446046065,3.6169965339420447,3.6167845153299742,3.6772973033615695,3.724124810953138,0.00281563240442624,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
phi.n.mu,3.6991467304048222,3.7389811082667506,3.791769596836579,3.7915756323045113,3.843634631422789,3.879608508930598,0.0021147471081614,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
sig[1],20.07367897087859,25.27369775025932,36.06596195960807,38.59511549320016,53.87800544588478,70.00344357081113,176.12942546561655,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
sig[2],23.90284999705207,28.028351942844544,34.926707476745236,35.77149328136072,44.44485493650462,52.30602918275466,51.92359556884419,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
sig[3],0.2636199872966674,0.3679959651825992,0.6285494992263472,0.7402828482375521,1.1520795109856037,1.9597964484649857,0.19391549170645733,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
sig[4],1.0987338927370467,1.2814523955364316,1.6410213110019671,1.6981475947022764,2.1713067335033616,2.579295649388401,0.14844893397142694,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
tau.cgdd,0.02513113830375182,0.13658703590044752,0.6897079560440034,0.992519592889622,2.05871871710735,3.6947771265733143,0.9755277457184872,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
tau.maxrh,0.3148581838012922,0.34186252757471,0.3836786484315228,0.3853799527812927,0.4301873354572758,0.46478838868955336,0.00148682603354731,SERC,Amblyomma americanum,TRUE,WithWeatherAndMiceGlobal,2016-03-21,Mice,Weather
