node,lower95,lower75,median,mean,upper75,upper95,variance,siteID,species,start.date == start.date,model,start.date,mice,weather
beta[10],-2.196382669946781,-1.598418615495547,-0.6583347124496287,-0.6645153349676517,0.24889212337859495,0.8716056721026081,0.61887881093725,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[11],-1.4810050404923596,-0.7947186999445888,0.276278509891904,0.26411333775192025,1.315590362463801,1.9823589864155136,0.8150938536935842,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[12],-1.3964007087922734,-0.9171179570937854,-0.08779301346440138,-0.01339540182282557,0.956966758593321,1.7321405227328277,0.6560486459890499,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[13],-0.5083427023053281,-0.23540867291085563,0.18652444979594257,0.20117334149484087,0.6642149342717152,0.935570085518295,0.14428898237023458,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[14],-1.197115594748677,-0.5963104425390511,0.11748504044754772,0.06437464609192949,0.6881308632809516,0.978207028990946,0.3136269800386323,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[1],-1.117105434248015,-0.9336106336637144,-0.60684107930258,-0.6090206172710811,-0.2872127654278849,-0.00165608303582099,0.07783725042403788,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[2],-2.08501833421516,-1.921115520805941,-1.6059245689553705,-1.5654932568641973,-1.1930945333179723,-0.804257579128904,0.10978866375162648,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[3],-0.5900421772615513,-0.29765130670830753,0.1952042202504441,0.20440187451634909,0.7131391086692721,1.0032321215252755,0.1784237810819897,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[4],0.18479640203739808,0.6048177235769924,1.4206890364039146,1.426337362877247,2.2422952327170136,2.9017189135518535,0.4927925146482125,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
beta[5],-1.3553509787305775,-1.10587222116606,-0.7187515729306302,-0.7222100686316261,-0.3780874795192975,-0.05052999421301811,0.101509001182817,HNRY,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-12,Mice,Weather
