"siteID","date","evi2_mean","evi2_median","evi2_sd","n_pixels"
"GREN",2016-04-25,0.229493469113349,0.224599752593925,0.0211993749510048,190
"GREN",2016-04-26,0.23354834047882,0.228832061159476,0.0213124182640277,190
"GREN",2016-04-27,0.238231849789532,0.233875213776188,0.0214666622355603,190
"GREN",2016-04-28,0.243605197608099,0.23965106476356,0.0216623425823298,190
"GREN",2016-04-29,0.249723168624632,0.246176843946115,0.0219005541974982,190
"GREN",2016-04-30,0.256614884039244,0.252975383266478,0.0221799948492521,190
"GREN",2016-05-01,0.264303049179546,0.260901458797029,0.0224941663343806,190
"GREN",2016-05-02,0.27281036937315,0.269998571052806,0.0228310257019387,190
"GREN",2016-05-03,0.282159549947665,0.279893598784956,0.02317350517606,190
"GREN",2016-05-04,0.292373296230704,0.291011512787733,0.0235007056492519,190
"GREN",2016-05-05,0.303474313549878,0.302598898731408,0.0237895836281624,190
"GREN",2016-05-06,0.315485307232798,0.315277787162467,0.0240170101457965,190
"GREN",2016-05-07,0.328428982607074,0.328582727259885,0.0241621845280424,190
"GREN",2016-05-08,0.342328045000319,0.342799024924635,0.0242095166920706,190
"GREN",2016-05-09,0.357186432512704,0.357794183851372,0.0241577519349135,190
"GREN",2016-05-10,0.37293301433464,0.37337558426739,0.024034333228642,190
"GREN",2016-05-11,0.389477892429098,0.390015441584221,0.0238673042699478,190
"GREN",2016-05-12,0.40671857216232,0.407859366111367,0.0236781073381915,190
"GREN",2016-05-13,0.424502172513636,0.426239726537337,0.0234915832423077,190
"GREN",2016-05-14,0.442663215865643,0.444309371021831,0.0233279481087199,190
"GREN",2016-05-15,0.461036224600941,0.462256873192967,0.023198559859828,190
"GREN",2016-05-16,0.479455721102129,0.480752904860839,0.023105895705085,190
"GREN",2016-05-17,0.497756227751806,0.49817461719992,0.0230453080496109,190
"GREN",2016-05-18,0.515772266932571,0.515888234756227,0.0230086155830727,190
"GREN",2016-05-19,0.533354631460505,0.534789895478963,0.0229905589692484,190
"GREN",2016-05-20,0.550419195885622,0.552823544499457,0.0229969852026127,190
"GREN",2016-05-21,0.566898105191417,0.568907077551938,0.0230391052604594,190
"GREN",2016-05-22,0.582723504361385,0.583916423376931,0.0231265994208662,190
"GREN",2016-05-23,0.597827538379022,0.599945624596578,0.0232631972227837,190
"GREN",2016-05-24,0.612142352227823,0.614293612613365,0.0234440723076395,190
"GREN",2016-05-25,0.625600090891284,0.627424879127144,0.0236551294563984,190
"GREN",2016-05-26,0.6381328993529,0.640086225528002,0.0238740725572727,190
"GREN",2016-05-27,0.649672922596166,0.650999323794208,0.0240729710428411,190
"GREN",2016-05-28,0.660152305604578,0.660840535356674,0.0242220069035677,190
"GREN",2016-05-29,0.669524030171448,0.669744911419552,0.0243000412064241,190
"GREN",2016-05-30,0.677824425329353,0.6779346151891,0.0243158609704337,190
"GREN",2016-05-31,0.68511065692069,0.684954410682929,0.0242888335317248,190
"GREN",2016-06-01,0.691439890787851,0.691852956510035,0.0242393126378867,190
"GREN",2016-06-02,0.696869292773233,0.697021223508973,0.0241856614836828,190
"GREN",2016-06-03,0.701456028719228,0.702698155476656,0.0241421030148354,190
"GREN",2016-06-04,0.705257264468233,0.706101175442671,0.0241174502108558,190
"GREN",2016-06-05,0.708330165862642,0.709767162189756,0.0241148179390938,190
"GREN",2016-06-06,0.710731898744848,0.712902479688652,0.024132396614783,190
"GREN",2016-06-07,0.712519628957248,0.715360879524654,0.0241653080605422,190
"GREN",2016-06-08,0.713755150108499,0.716325130043089,0.0242081990383683,190
"GREN",2016-06-09,0.714518766872318,0.716554684763569,0.0242546568518507,190
"GREN",2016-06-10,0.714904455663067,0.716801803543303,0.0242946090985495,190
"GREN",2016-06-11,0.715022041241149,0.716403214317296,0.0243196689042545,190
"GREN",2016-06-12,0.714909082135381,0.716841087440681,0.0243341119878608,190
"GREN",2016-06-13,0.714582809323087,0.716797598966552,0.0243486606693257,190
"GREN",2016-06-14,0.71406045378159,0.716496056974749,0.0243761453476338,190
"GREN",2016-06-15,0.713359246488213,0.715965361601494,0.0244301545918516,190
"GREN",2016-06-16,0.712496418420281,0.715341980403235,0.0245242660038843,190
"GREN",2016-06-17,0.711489200555117,0.714497838745342,0.0246718550135334,190
"GREN",2016-06-18,0.710354823870044,0.712983475442903,0.0248864758299094,190
"GREN",2016-06-19,0.709117092791802,0.711534694944887,0.0251774997288461,190
"GREN",2016-06-20,0.707826105544787,0.710124323588108,0.0255343091870853,190
"GREN",2016-06-21,0.706539535420896,0.70865935730024,0.025939203291009,190
"GREN",2016-06-22,0.705319062184378,0.707703848268898,0.0263674651071916,190
"GREN",2016-06-23,0.704227367217567,0.707501563525954,0.0267886705894024,190
"GREN",2016-06-24,0.703327131902797,0.706979206669453,0.0271682233250813,190
"GREN",2016-06-25,0.702681037622402,0.706294702762524,0.0274694083878644,190
"GREN",2016-06-26,0.70233540529256,0.705927734434861,0.0276626840655331,190
"GREN",2016-06-27,0.702271113964816,0.705716955906994,0.0277464440604752,190
"GREN",2016-06-28,0.702447732307423,0.705562760609362,0.0277333920937397,190
"GREN",2016-06-29,0.702805029320083,0.705343917284464,0.0276573518049313,190
"GREN",2016-06-30,0.708867184750853,0.710972063365337,0.0264273483612256,190
"GREN",2016-07-01,0.708841726930286,0.710660305489778,0.0263267028151064,190
"GREN",2016-07-02,0.708795060001275,0.709721336820812,0.0262600353827651,190
"GREN",2016-07-03,0.708699527922443,0.709560639428011,0.0262302559226773,190
"GREN",2016-07-04,0.708527474652415,0.709147299005399,0.0262355997787819,190
"GREN",2016-07-05,0.708255459041355,0.708448007343155,0.0262706632734085,190
"GREN",2016-07-06,0.707876899505601,0.707809619304812,0.0263304620633654,190
"GREN",2016-07-07,0.70738942935303,0.707331206920432,0.0264105087237137,190
"GREN",2016-07-08,0.70679068189152,0.706566439487735,0.0265061561728009,190
"GREN",2016-07-09,0.706078290428949,0.705917247733192,0.0266124172411484,190
"GREN",2016-07-10,0.705249888273196,0.705159793605062,0.0267238746097522,190
"GREN",2016-07-11,0.704303108732137,0.704610732754859,0.0268346774828376,190
"GREN",2016-07-12,0.703235585113652,0.703736981583153,0.0269386198241402,190
"GREN",2016-07-13,0.702044950725619,0.70285436024593,0.0270292949541108,190
"GREN",2016-07-14,0.700728838875915,0.701507456132417,0.0271003228311431,190
"GREN",2016-07-15,0.699284882872418,0.700108383553762,0.027145649375752,190
"GREN",2016-07-16,0.697710716023007,0.698743188223398,0.0271599215893307,190
"GREN",2016-07-17,0.69600397163556,0.697571603491396,0.0271389477005209,190
"GREN",2016-07-18,0.694166582590901,0.695544291743243,0.0270812130712327,190
"GREN",2016-07-19,0.692217680061648,0.693338241730616,0.0269909768496596,190
"GREN",2016-07-20,0.690180694793363,0.690989942339463,0.0268747905958406,190
"GREN",2016-07-21,0.688078459974595,0.688583105081029,0.0267405328604233,190
"GREN",2016-07-22,0.685931418565833,0.685940922916679,0.0265983716772321,190
"GREN",2016-07-23,0.683759415970553,0.683690706930262,0.0264590165472788,190
"GREN",2016-07-24,0.681582297592229,0.681809764165992,0.0263332137264568,190
"GREN",2016-07-25,0.679419908834336,0.679144892201075,0.0262319569459675,190
"GREN",2016-07-26,0.67729209510035,0.676637216643558,0.0261669443534105,190
"GREN",2016-07-27,0.675218701793746,0.674792608586104,0.0261512742610319,190
"GREN",2016-07-28,0.673214462302006,0.672745818827377,0.0262000926498819,190
"GREN",2016-07-29,0.671273661948651,0.6709790333083,0.0263299941645417,190
"GREN",2016-07-30,0.669385474041208,0.669097856728417,0.0265583085913364,190
"GREN",2016-07-31,0.667539071887204,0.66795613384205,0.0269020349523725,190
"GREN",2016-08-01,0.665723628794168,0.666389544423247,0.0273767077333437,190
"GREN",2016-08-02,0.663928318069628,0.664971619312768,0.0279954543209487,190
"GREN",2016-08-03,0.662142313021111,0.663831157085542,0.0287683458187851,190
"GREN",2016-08-04,0.660354786956145,0.663372256400879,0.029702110351539,190
"GREN",2016-08-05,0.658554913182257,0.662734095587898,0.0308002211780856,190
"GREN",2016-08-06,0.65673625312917,0.661921374150895,0.0320551341454387,190
"GREN",2016-08-07,0.654910252591559,0.660887742433133,0.0334200218125272,190
"GREN",2016-08-08,0.653094072991024,0.660115045117976,0.0348267672126928,190
"GREN",2016-08-09,0.651306572198694,0.659147499418995,0.0361957443973146,190
"GREN",2016-08-10,0.64957206637908,0.658084176098871,0.0374329536535279,190
"GREN",2016-08-11,0.647913117092582,0.656992137571364,0.0384460809490945,190
"GREN",2016-08-12,0.646337994053321,0.655757714675312,0.0391720196790983,190
"GREN",2016-08-13,0.644835978499074,0.654731556011573,0.0395877648844407,190
"GREN",2016-08-14,0.643359712150207,0.653482073704801,0.0397427030942586,190
"GREN",2016-08-15,0.64185561433791,0.652012392553842,0.0397001840689215,190
"GREN",2016-08-16,0.640286126437432,0.650649175169781,0.0394942643661495,190
"GREN",2016-08-17,0.638620330097863,0.649168010804756,0.0391473253248154,190
"GREN",2016-08-18,0.636828551770212,0.647105669188721,0.038680089074428,190
"GREN",2016-08-19,0.634883149276275,0.644834886788525,0.0381102707149078,190
"GREN",2016-08-20,0.632770565345962,0.642206442776186,0.0374454543317204,190
"GREN",2016-08-21,0.630507475909976,0.6397443302493,0.0366961779064065,190
"GREN",2016-08-22,0.628126737348858,0.636482590629411,0.0358618836498684,190
"GREN",2016-08-23,0.625666783959196,0.6331218643961,0.0349348664080517,190
"GREN",2016-08-24,0.623158514650541,0.629787290439082,0.0339215290894667,190
"GREN",2016-08-25,0.62062265069567,0.626084467500557,0.0328477446260737,190
"GREN",2016-08-26,0.618079292097114,0.622375326974173,0.0317420226254823,190
"GREN",2016-08-27,0.615542234868312,0.618981842392022,0.0306429216654529,190
"GREN",2016-08-28,0.612994507539119,0.6154789614766,0.0296233169389287,190
"GREN",2016-08-29,0.6104195001508,0.612064513741482,0.028747018316193,190
"GREN",2016-08-30,0.607841882810006,0.608641433466902,0.0280307323194747,190
"GREN",2016-08-31,0.605271743234498,0.605427232346428,0.0274626407177177,190
"GREN",2016-09-01,0.602712454317694,0.602815810066496,0.027027226799544,190
"GREN",2016-09-02,0.600167388953015,0.600414660156644,0.0267096578207887,190
"GREN",2016-09-03,0.597639920033879,0.597686537434818,0.0264959062119066,190
"GREN",2016-09-04,0.595133420453706,0.59559629360683,0.0263728214714873,190
"GREN",2016-09-05,0.592651263105914,0.593544865248345,0.0263281574805575,190
"GREN",2016-09-06,0.590196820883924,0.591207252408567,0.0263505658109441,190
"GREN",2016-09-07,0.587773466681154,0.588871253075895,0.0264295687666779,190
"GREN",2016-09-08,0.585384573391025,0.587278279079801,0.0265555265997186,190
"GREN",2016-09-09,0.583033513906954,0.585065214158587,0.0267196122503336,190
"GREN",2016-09-10,0.580723661122361,0.582727589411482,0.0269138048836118,190
"GREN",2016-09-11,0.578458387930666,0.579955198333614,0.0271309111326514,190
"GREN",2016-09-12,0.576241067225287,0.577706845442713,0.027364620804958,190
"GREN",2016-09-13,0.574075071899644,0.575389310819175,0.0276096021084592,190
"GREN",2016-09-14,0.571961830967542,0.573456255129782,0.0278618613747824,190
"GREN",2016-09-15,0.569894997924323,0.571247669166482,0.0281194784392083,190
"GREN",2016-09-16,0.567865915062641,0.569602800713606,0.0283819949216189,190
"GREN",2016-09-17,0.565864455382843,0.567732103579203,0.0286506288064877,190
"GREN",2016-09-18,0.563880124562204,0.565860233090547,0.0289268576925251,190
"GREN",2016-09-19,0.561902428277996,0.564343982596622,0.0292119525112872,190
"GREN",2016-09-20,0.559920872207493,0.562747991628399,0.0295070095926378,190
"GREN",2016-09-21,0.557924962027966,0.560782961798203,0.029813135860733,190
"GREN",2016-09-22,0.55590420341669,0.559101354135709,0.0301317758373793,190
"GREN",2016-09-23,0.553845195169399,0.557172685918899,0.0304644821466943,190
"GREN",2016-09-24,0.551722908555675,0.555070635472517,0.0308108917290929,190
"GREN",2016-09-25,0.549509407963559,0.553686910106462,0.0311701396175364,190
"GREN",2016-09-26,0.54717711415346,0.551775277037643,0.0315416659318106,190
"GREN",2016-09-27,0.544699873375237,0.549529215122102,0.0319257084004366,190
"GREN",2016-09-28,0.542051888251117,0.546858694521163,0.0323219324689116,190
"GREN",2016-09-29,0.539207361403323,0.543733887363498,0.0327288101527677,190
"GREN",2016-09-30,0.53614049545408,0.540916792316765,0.0331434572803621,190
"GREN",2016-10-01,0.532825493025614,0.537616330811351,0.0335616378213415,190
"GREN",2016-10-02,0.529236556740149,0.534253563153467,0.0339779174509928,190
"GREN",2016-10-03,0.525347889219909,0.529218456775723,0.0343859481378603,190
"GREN",2016-10-04,0.521133693087121,0.524613994298452,0.0347788673323435,190
"GREN",2016-10-05,0.516568170964007,0.519890503957415,0.0351497994599004,190
"GREN",2016-10-06,0.51163077621961,0.514857678343479,0.0354938053429156,190
"GREN",2016-10-07,0.506321965210231,0.509509213018178,0.0358122790417801,190
"GREN",2016-10-08,0.50064744503899,0.504091820555938,0.0361084180642849,190
"GREN",2016-10-09,0.494612922809004,0.498209912217662,0.0363853349903969,190
"GREN",2016-10-10,0.488224105623393,0.491203608528915,0.0366456845350424,190
"GREN",2016-10-11,0.481486700585276,0.484469634441555,0.0368914284818225,190
"GREN",2016-10-12,0.47440641479777,0.47774391827182,0.0371237301154371,190
"GREN",2016-10-13,0.466988955363995,0.47034614201244,0.0373429721270195,190
"GREN",2016-10-14,0.459240029387068,0.462152588920009,0.0375488932889144,190
"GREN",2016-10-15,0.45116534397011,0.454409909204002,0.037740840094429,190
"GREN",2016-10-16,0.442775060142904,0.445474137153867,0.0379179302125313,190
"GREN",2016-10-17,0.434097154641905,0.436529484339044,0.0380785039981076,190
"GREN",2016-10-18,0.425164058130235,0.427525831480598,0.0382201269131721,190
"GREN",2016-10-19,0.416008201271014,0.418541152522454,0.0383394494511304,190
"GREN",2016-10-20,0.406662014727362,0.410317998898083,0.0384320449176287,190
"GREN",2016-10-21,0.397157929162402,0.400925058089826,0.0384923621191406,190
"GREN",2016-10-22,0.387528375239253,0.391693918667924,0.0385137855544029,190
"GREN",2016-10-23,0.377805783621037,0.381650154692385,0.0384887970064674,190
"GREN",2016-10-24,0.368022584970875,0.371435344823983,0.0384092349931801,190
"GREN",2016-10-25,0.358213221192971,0.361405813225773,0.0382683770222084,190
"GREN",2016-10-26,0.34842017915587,0.350660248803215,0.0380663253154975,190
"GREN",2016-10-27,0.338687956969197,0.3411393208076,0.0378047666549336,190
"GREN",2016-10-28,0.329061052742579,0.331132682101564,0.037485476700263,190
"GREN",2016-10-29,0.319586324020068,0.321160249692062,0.0371117544334313,190
"GREN",2016-10-30,0.310320066083422,0.311426658324881,0.0366914067520093,190
"GREN",2016-10-31,0.301320933648819,0.302354547057084,0.0362330274076558,190
"GREN",2016-11-01,0.292645077483312,0.293694584889388,0.0357483464254845,190
"GREN",2016-11-02,0.284338632557431,0.285162712568264,0.0352623666705704,190
"GREN",2016-11-03,0.276445229892576,0.276988298223848,0.0348008587180796,190
"GREN",2016-11-04,0.26900850051015,0.269193534304645,0.0343857111377445,190
"GREN",2016-11-05,0.262063836344611,0.26234567398167,0.0340328261152159,190
"GREN",2016-11-06,0.255613672982662,0.255747440623454,0.0337475919648808,190
"GREN",2016-11-07,0.249652206924061,0.249827618089443,0.0335314513940051,190
"GREN",2016-11-08,0.244168201012447,0.244002108501076,0.0333831855665305,190
"GREN",2016-11-09,0.23912868346696,0.238715211470378,0.0332978681846789,190
"GREN",2016-11-10,0.234495248850617,0.233756421961014,0.0332707667137221,190
"GREN",2016-11-11,0.230229491726437,0.229564797198166,0.0332978431610967,190
"GREN",2016-11-12,0.226293006657436,0.225566995229299,0.0333753215188964,190
"GREN",2016-11-13,0.222647388206633,0.221931599781387,0.0334994141327934,190
"GREN",2016-11-14,0.219254230937045,0.218641035769995,0.0336662158061108,190
"GREN",2016-11-15,0.216074720258818,0.215146567212146,0.0338708457129572,190
"GREN",2016-11-16,0.213068404970616,0.211805195005737,0.0341049555264962,190
"GREN",2016-11-17,0.210198581091526,0.209378534573126,0.0343589891090527,190
"GREN",2016-11-18,0.207447996769598,0.206865543857716,0.0346223596644349,190
"GREN",2016-11-19,0.204829240008246,0.204332571495463,0.0348524245121977,190
"GREN",2016-11-20,0.202329691993223,0.201812460850659,0.0350839361274058,190
"GREN",2016-11-21,0.199949173759587,0.199662456872941,0.0353178187848498,190
"GREN",2016-11-22,0.197689392044903,0.196643830520056,0.0355507913901688,190
"GREN",2016-11-23,0.195560185495461,0.194770585883474,0.0357648908607884,190
"GREN",2016-11-24,0.19356256333484,0.192419638941856,0.035963387691267,190
"GREN",2016-11-25,0.191711627104589,0.190206602301334,0.0361297500124907,190
"GREN",2016-11-26,0.190019457540387,0.188269783417748,0.036243503979025,190
"GREN",2016-11-27,0.188488259632793,0.186164269679664,0.0363019242360225,190
"GREN",2016-11-28,0.187123396807072,0.184209182071865,0.0362905711472751,190
"GREN",2016-11-29,0.185954798288723,0.182995658991149,0.0362137144585574,190
"GREN",2016-11-30,0.184944468508753,0.18171674747202,0.0361125324949095,190
"GREN",2016-12-01,0.184068931080126,0.180534497891258,0.0360050102785812,190
"GREN",2016-12-02,0.183335399936355,0.179144020470149,0.035884192345024,190
"GREN",2016-12-03,0.182724786663372,0.177593389776153,0.0357521672591596,190
"GREN",2016-12-04,0.18222314253405,0.176850045497673,0.0356159340356165,190
"GREN",2016-12-05,0.181835152536051,0.176133902582351,0.0354787783769916,190
"GREN",2016-12-06,0.18152736105339,0.175817733957956,0.0353648191171462,190
"GREN",2016-12-07,0.181277224211522,0.175410643874791,0.0352746170170443,190
"GREN",2016-12-08,0.181066071728809,0.175082379254018,0.0352050425701217,190
"GREN",2016-12-09,0.180888856377256,0.175082379254018,0.0351583164598631,190
"GREN",2016-12-10,0.180739776867152,0.17450193993447,0.0351371835562772,190
"GREN",2016-12-11,0.180614072820913,0.174464237757745,0.0351338807121151,190
"GREN",2016-12-12,0.180514998816288,0.174416698020003,0.0351426443978793,190
"GREN",2016-12-13,0.180435607956303,0.174464237757745,0.0351593040364389,190
"GREN",2016-12-14,0.180362983240747,0.174464237757745,0.0351863537559414,190
"GREN",2016-12-15,0.180283493345508,0.174282486033039,0.0352246867763976,190
"GREN",2016-12-16,0.180191968729776,0.174464237757745,0.035268924531843,190
"GREN",2016-12-17,0.180083052565712,0.174464237757745,0.0353152668770033,190
"GREN",2016-12-18,0.179957422683718,0.174464237757745,0.0353587954623734,190
"GREN",2016-12-19,0.179821022167795,0.174464237757745,0.0353958582050923,190
"GREN",2016-12-20,0.179663682169204,0.174062424105993,0.0354227899041088,190
"GREN",2016-12-21,0.179487655538013,0.17365837320765,0.0354286700813741,190
"GREN",2016-12-22,0.179295877884477,0.173162552632956,0.0354065218363701,190
