node,lower95,lower75,median,mean,upper75,upper95,variance,siteID,species,start.date == start.date,model,start.date,mice,weather
beta[10],-2.2381122820835397,-1.6837310238939287,-0.7688593361833771,-0.7670186318924479,0.15196986245530614,0.7495070871409877,0.6242278236156991,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[11],-1.4519034037311938,-0.7554790597471198,0.29381804852042887,0.2836750350467912,1.317846805890464,1.9968283901916943,0.7843699916488703,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[12],-1.9179332446574648,-1.263465355883831,-0.2811888834452216,-0.2144096287311454,0.8891907444534646,1.7391461497618828,0.8712234403429665,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[13],0.6839125802114573,0.7821005725265162,0.9576856522943966,0.9600069748355304,1.135167673129514,1.2589420941480889,0.0222375731844557,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[14],-1.0455268813555585,-0.5030236496690754,0.18872801885164892,0.11876925953376488,0.6827002658434767,0.9368094861964849,0.27066013632393293,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[1],-1.1374202864935077,-0.8292489744211872,-0.40485866971351026,-0.4227091052088224,-0.03101813811894743,0.23884830109869387,0.12175761736817552,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[2],-2.2612343118971543,-2.0277925864027853,-1.5153476672779305,-1.5064693109723293,-0.943316142330914,-0.6696570385615774,0.192141568529678,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[3],-1.247279039401955,-0.8698516380433812,-0.2861254903748689,-0.2967642595392967,0.26728750444898763,0.5865068147450441,0.2265544960174584,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[4],-0.6673939727385296,-0.1737627812951945,1.056397532065231,0.9847034811647314,2.0088326012513953,2.487442060074907,0.7885656756401102,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[5],-1.097724127092938,-0.8979908192840185,-0.6223600114860811,-0.6071738621952597,-0.28875849712439156,-0.06109725898629281,0.0691675337531502,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[6],-3.1000387582249154,-2.8476184334182406,-2.429824133123129,-2.4587942981163144,-2.10638544801756,-1.8605257003484683,0.10270865222192004,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[7],-0.9001796224657186,-0.6497905914708865,-0.3677139181283427,-0.3472070440259581,-0.04483241323031834,0.2977675891187991,0.07877528830652361,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[8],0.09842237300962244,0.4155476705067606,0.9476047373093208,0.9767392171525592,1.5356288938619873,2.0855114563314885,0.2508815261952526,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[9],-2.2716215079709445,-1.5432373511491315,-0.296367349192831,-0.3310445355484775,0.8158452013103437,1.4260439006011851,0.9731800538444386,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
phi.a.mu,4.50137134985665,4.982698683502218,5.848748219925522,5.883460599867948,6.809426701037571,7.481440869875307,0.604236290923171,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
phi.l.mu,3.51246301191345,3.556427809420444,3.6165488089483784,3.6162201268693903,3.6762033782180663,3.718925461630864,0.00277224085917724,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
phi.n.mu,3.7040947108743665,3.739710772307355,3.7921514955345295,3.791781685079107,3.843877195367247,3.879763906040745,0.00205073908209641,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
sig[1],52.694475102830815,72.23209261178164,143.64322011151236,161.9706758085965,253.51119135324592,421.854352394598,8753.68363562872,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
sig[2],18.71449292204473,21.602568322651592,26.805195688720048,27.4000493678855,33.70574319954922,39.81963301794852,28.96780824093104,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
sig[3],0.294205572740895,0.40243673572356486,0.6886308512238815,0.7928527123222209,1.229449008687828,1.9454336076159708,0.18338826393445967,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
sig[4],1.1692768944035588,1.3397612435956758,1.6930475620621048,1.7331829146356834,2.1389179458968286,2.5342459810045193,0.12720968046680797,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
tau.cgdd,0.03030947663193954,0.13522551569224,0.6785296534653753,0.973903114954954,2.043880459535668,3.5673895166949037,0.911813031359284,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
tau.maxrh,0.1900406295080434,0.20404459405218645,0.2257238688464088,0.22672712814465376,0.2504090647463853,0.26909620396779677,4.069780176263968e-4,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
tau.minrh,3.1719442490532743,3.863361094798711,5.3039498614745675,5.52879400226573,7.321473941743688,9.325119144091122,2.495603428309931,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
tau.precip,6.490466690186043,7.827526285340483,10.055983591295464,10.32136129937185,13.052377826361816,15.4477031768184,5.290404710671705,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
tau.temp,0.10990746768882916,0.11836384380469442,0.13044590118987057,0.1306657065839377,0.1431801984432025,0.15242053379514386,1.183708089835354e-4,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
theta.ln,-6.623730643235739,-6.225585127507896,-5.725634583578711,-5.752799978923139,-5.2866988896591005,-5.032990643451715,0.16484167366899416,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
theta.na,-7.541281658123187,-7.059861017115665,-6.367092110765285,-6.372253727284592,-5.6915857753693295,-5.2214195149108695,0.3565575947993545,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-04-14,Mice,Weather
beta[10],-2.2376862888785287,-1.7036247093623782,-0.8989921068407536,-0.8697764164419796,-0.01776684053815383,0.5432896386367011,0.5183264597968721,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[11],-1.3371567935755662,-0.6942792531350261,0.1821760426660275,0.187611887025312,1.1197525319623145,1.703789678098717,0.6103855909348959,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[12],-1.5331231717338611,-0.98856481817674835,-0.03236680551141615,-0.00520629893055338,0.9819870777557258,1.719109132805227,0.7000402673902615,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[13],0.6809855361163719,0.7423660435296179,0.8488886250268202,0.849235681687018,0.9561716366395172,1.0293781786468457,0.00825841295903306,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[14],-0.8861069735883691,-0.4970365911747181,0.05919290754349032,0.02671157863257502,0.5129262237105698,0.799008809342401,0.18896474333642763,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[1],-1.1311032059538757,-0.9473146520385828,-0.6468863421511382,-0.6381162093567582,-0.318228551715553,-0.09313259163997116,0.07190207556158912,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[2],-2.1437388031077806,-1.902989758520583,-1.4828283114933951,-1.4829371163183305,-1.0670018142909732,-0.7614592033800954,0.12460006231180712,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[3],-1.0440827472227916,-0.778389963908932,-0.4331244420545233,-0.40900863755255673,-0.00902428750656148,0.31913858429580755,0.11587705266289912,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[4],-0.8568853279314542,-0.29593556290590783,0.4541529315639388,0.4606029456889832,1.2285601145439462,1.83553454986858,0.4506479054873463,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[5],-1.2822770230489502,-1.0821863297125704,-0.8316281895575446,-0.8247734796724318,-0.5522851987144819,-0.3792465049183928,0.0571083760967222,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[6],-3.0312719495467753,-2.8044066314901865,-2.501123304975243,-2.5070945235142017,-2.2034084035509416,-2.0284997612593556,0.06593242522527115,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[7],-0.934316571728643,-0.78513072816073,-0.5583154591690874,-0.5351275199808788,-0.246540191686812,-0.03032819820597467,0.05378146452046022,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[8],0.22018435079968213,0.587952185481526,1.0915744631978632,1.0889798313653063,1.5725201081512747,1.929827755968306,0.18432474702564688,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[9],-2.0804819975242106,-1.490107709913532,-0.5417877875476171,-0.5206845972674464,0.46227426057898424,1.1593777847971878,0.7062499784161967,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
phi.a.mu,4.706046973317359,5.173477705932654,5.947380120899201,5.970641471236323,6.776336429313897,7.385434839233372,0.47013525101432857,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
phi.l.mu,3.523610197874577,3.567015316004322,3.627583591266702,3.627509418829986,3.687295054889433,3.730711935669433,0.002760567629692,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
phi.n.mu,3.7068073642528345,3.741879504986255,3.794982811969126,3.793873603516748,3.8434153072911226,3.8790706520885823,0.00194086608188267,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
sig[1],172.73196878693366,239.3627494319719,374.8078442583784,461.5374840930742,734.0071746429868,1332.1612685355635,82599.39994690362,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
sig[2],13.07572210373667,14.65356856269148,17.253112171356506,17.541235582668392,20.61262650410359,23.43592422600525,6.946931090388413,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
sig[3],0.2912624036275387,0.37552253142684344,0.5676465722767225,0.6173171780183034,0.9020717849437516,1.1967594491635076,0.05781819517795188,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
sig[4],0.8671619775152648,0.9660604239252766,1.143005489434564,1.161751198607549,1.3762512311606585,1.5572141544907976,0.03211885249515807,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
tau.cgdd,0.02690294726931252,0.14365540210844965,0.7087835341724873,1.0216409480549316,2.0924569928692,3.7663861645330474,1.0340689230418494,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
tau.maxrh,0.1915315741195548,0.2049574112910047,0.2275823435128651,0.2285285163335503,0.2516920220701865,0.27161259527663517,4.19055407474382e-4,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
tau.minrh,3.1183355511059325,3.8817593188441353,5.362663072403365,5.561467724508777,7.362885926629175,9.215997487305945,2.5270055421229207,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
tau.precip,6.3963428037482295,7.799653905492862,10.241418176365238,10.446721622935303,13.211519169441427,15.832824580338585,5.735189201065485,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
tau.temp,0.1118609089652074,0.1197499106123846,0.1320199855255633,0.13228278409927532,0.14499622645275068,0.1552017217708596,1.205356396584247e-4,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
theta.ln,-5.936878966361596,-5.748069796947341,-5.461144625504554,-5.452374868041262,-5.154166309765197,-4.907388662988212,0.0677949326342606,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
theta.na,-7.583352251723415,-7.125407313843231,-6.490215887293504,-6.487594246266722,-5.818562425176926,-5.3965797716315755,0.32079331347783663,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-06,Mice,Weather
beta[10],-2.139533265980012,-1.6736528501342514,-0.9223879462517136,-0.911582700853072,-0.13522789831544382,0.3909322492658133,0.43196617319239233,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[11],-1.221620696707968,-0.7010920539247822,0.10690861677385408,0.1290051736880888,0.9638340288225457,1.5450731493011014,0.5093495179018518,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[12],-1.3474553324135483,-0.8130783529244897,0.05203229633867681,0.07856012677163257,0.9867134197249092,1.6111713796573437,0.5887027373039652,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[13],0.6528623768847718,0.7015968927735576,0.7761414089778265,0.7762722914509601,0.851447213448979,0.9026011408478049,0.00410623246671227,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[14],-0.7683611454333609,-0.4020543589010859,0.0666349330636064,0.04636056556589551,0.4745945832789323,0.7215017012225784,0.14745244664077156,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[1],-1.2181933275974235,-1.0170816802427032,-0.7307100621747827,-0.7310884128763081,-0.4341473067842058,-0.21006934810966263,0.06616823158649703,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[2],-1.7936073378745536,-1.602963264165051,-1.3422033204936374,-1.3382106855874265,-1.059156027178471,-0.8682210242604861,0.05759283271758088,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
beta[3],-0.9261540088344032,-0.7207539594699016,-0.4358209943531052,-0.4249385699652624,-0.1088342186017894,0.11820499266170488,0.07119500063741549,HARV,Ixodes scapularis,TRUE,WithWeatherAndMiceGlobal,2016-05-26,Mice,Weather
