"siteID","date","ndvi_mean","ndvi_median","ndvi_sd","ndvi_n_pixels","evi_mean","evi_median","evi_sd","evi_n_pixels"
"HARV","2019-01-01",0.652755371900826,0.6567,0.0873534925369456,121,0.230415702479339,0.2515,0.0754427111657851,121
"HARV","2019-01-17",0.629463636363636,0.6582,0.126379264517562,121,0.210346280991736,0.2346,0.0761554178870664,121
"HARV","2019-02-02",0.369899173553719,0.4781,0.269293240878126,121,0.167904132231405,0.2083,0.124241623055436,121
"HARV","2019-02-18",0.33096694214876,0.3287,0.155675060295706,121,0.215933884297521,0.2205,0.0903121600835301,121
"HARV","2019-03-06",0.384920661157025,0.475,0.21001048978458,121,0.189752066115702,0.2271,0.084564908107297,121
"HARV","2019-03-22",0.589052066115702,0.5941,0.0524457340164949,121,0.247465289256198,0.262,0.0676270566055034,121
"HARV","2019-04-07",0.59613305785124,0.5977,0.048413481917798,121,0.253132231404959,0.2801,0.0705519102208627,121
"HARV","2019-04-23",0.609661157024793,0.6045,0.0590524136846537,121,0.249722314049587,0.2831,0.0873930265025031,121
"HARV","2019-05-09",0.750585950413223,0.7711,0.0627256344537929,121,0.428520661157025,0.4698,0.123226212658776,121
"HARV","2019-05-25",0.840161983471074,0.8627,0.0917159148823132,121,0.502667768595041,0.5563,0.151464528969038,121
"HARV","2019-06-10",0.869115702479339,0.8839,0.055253678623033,121,0.50299173553719,0.5579,0.140974137454816,121
"HARV","2019-06-26",0.855793388429752,0.8825,0.0717590153866133,121,0.530382644628099,0.6093,0.171576229257671,121
"HARV","2019-07-12",0.838761157024793,0.8874,0.137034224053641,121,0.535609917355372,0.6064,0.176952624735624,121
"HARV","2019-07-28",0.859076033057851,0.8849,0.0680013247723815,121,0.517393388429752,0.6038,0.176361841458377,121
"HARV","2019-08-13",0.861068595041322,0.882,0.0526868390161114,121,0.475982644628099,0.5225,0.111468315137596,121
"HARV","2019-08-29",0.837766115702479,0.864,0.0747146109692509,121,0.452988429752066,0.5005,0.129116916778349,121
"HARV","2019-09-14",0.819452066115703,0.8502,0.0887214781391496,121,0.45805867768595,0.506,0.132521755867619,121
"HARV","2019-09-30",0.750781818181818,0.79,0.110063143997737,121,0.366003305785124,0.4209,0.127462996547942,121
"HARV","2019-10-16",0.671299173553719,0.6854,0.0628842408661446,121,0.288623966942149,0.3155,0.0734199859538639,121
"HARV","2019-11-01",0.668222314049587,0.6857,0.0920671272203089,121,0.23758347107438,0.2538,0.0681403335613441,121
"HARV","2019-11-17",0.665984297520661,0.6829,0.0865569456179615,121,0.243380165289256,0.2571,0.0699495432673137,121
"HARV","2019-12-03",0.416976859504132,0.4303,0.0789233137929161,121,0.250325619834711,0.2634,0.0626886426834048,121
"HARV","2019-12-19",0.57182479338843,0.6095,0.135246565748754,121,0.245695867768595,0.2566,0.0743320583560622,121
"HARV","2020-01-01",0.530840495867769,0.5528,0.140404664914497,121,0.248019834710744,0.259,0.0768161382998767,121
"HARV","2020-01-17",0.529767768595041,0.5681,0.1327504376734,121,0.239742148760331,0.2518,0.0652213803800386,121
"HARV","2020-02-02",0.353742975206612,0.3975,0.140709573132301,121,0.206293388429752,0.2316,0.0827765090827275,121
"HARV","2020-02-18",0.438371074380165,0.4632,0.152669611382454,121,0.227131404958678,0.2494,0.0780637720425399,121
"HARV","2020-03-05",0.630065289256198,0.6348,0.0908620930409961,121,0.223255371900826,0.2442,0.0753372350948423,121
"HARV","2020-03-21",0.584005785123967,0.6005,0.0897879133453947,121,0.238482644628099,0.2556,0.0713767640502215,121
"HARV","2020-04-06",0.605972727272727,0.6097,0.0463969144088986,121,0.267023966942149,0.2929,0.0740348195387294,121
"HARV","2020-04-22",0.601159504132231,0.6018,0.0821188402849923,121,0.251331404958678,0.2705,0.0751356140955116,121
"HARV","2020-05-08",0.690146280991736,0.713,0.094394757129587,121,0.350835537190083,0.3928,0.105750249691986,121
"HARV","2020-05-24",0.799982644628099,0.8391,0.103561190186998,121,0.505123966942149,0.5586,0.176819117567829,121
"HARV","2020-06-09",0.865993388429752,0.8875,0.0563969351051651,121,0.561187603305785,0.6285,0.166431995406656,121
"HARV","2020-06-25",0.872142975206612,0.8804,0.0373974438218405,121,0.574097520661157,0.6271,0.162026852436466,121
"HARV","2020-07-11",0.888552892561983,0.9017,0.0566491954552757,121,0.507647107438017,0.5527,0.140144927411103,121
"HARV","2020-07-27",0.871881818181818,0.8923,0.0555000105105095,121,0.524754545454545,0.5997,0.165574034296847,121
"HARV","2020-08-12",0.86349173553719,0.8764,0.06153800666631,121,0.534437190082645,0.6104,0.156775277670637,121
"HARV","2020-08-28",0.859155371900826,0.8753,0.0640283842661638,121,0.45012479338843,0.4746,0.1204697232233,121
"HARV","2020-09-13",0.790242975206612,0.821,0.0781965193454354,121,0.450544628099174,0.4966,0.119132413690547,121
"HARV","2020-09-29",0.716877685950413,0.7465,0.11313079413346,121,0.410823140495868,0.4339,0.143317069674394,121
"HARV","2020-10-15",0.630161157024793,0.6556,0.0668610092803232,121,0.359860330578512,0.4013,0.0933252435297643,121
"HARV","2020-10-31",0.653773553719008,0.6703,0.0877962867177907,121,0.253995867768595,0.2759,0.0668552122085409,121
"HARV","2020-11-16",0.645323140495868,0.6529,0.0814269516809704,121,0.241051239669421,0.256,0.0620337382877287,121
"HARV","2020-12-02",0.651926446280992,0.6679,0.08962537565574,121,0.233543801652893,0.2475,0.0645738387333472,121
"HARV","2020-12-18",0.607228099173554,0.6199,0.0650725713122671,121,0.282101652892562,0.3034,0.0740796058118912,121
"HARV","2021-01-01",0.609451239669421,0.624,0.093137314501853,121,0.24493305785124,0.264,0.0721656478624349,121
"HARV","2021-01-17",0.597409090909091,0.6153,0.103301758616847,121,0.247750413223141,0.2707,0.0775149546044363,121
"HARV","2021-02-02",0.274293388429752,0.3163,0.118048855518621,121,0.199892561983471,0.2122,0.0825183284340407,121
"HARV","2021-02-18",0.255682644628099,0.2952,0.146372468767004,121,0.173615702479339,0.1904,0.0976044312589209,121
"HARV","2021-03-06",0.548297520661157,0.573,0.0964796934271749,121,0.237888429752066,0.2591,0.0598227398097672,121
"HARV","2021-03-22",0.593919834710744,0.6151,0.101534544712489,121,0.23104958677686,0.254,0.0722948881594992,121
"HARV","2021-04-07",0.568538842975207,0.5852,0.0681674670351149,121,0.255404132231405,0.2902,0.0839716860978491,121
"HARV","2021-04-23",0.594734710743802,0.6019,0.0858812646533416,121,0.235538016528926,0.2581,0.0659070649427388,121
"HARV","2021-05-09",0.760180165289256,0.7805,0.066544477131007,121,0.451276033057851,0.4613,0.128946275004226,121
"HARV","2021-05-25",0.832894214876033,0.8491,0.0782294672715261,121,0.527369421487603,0.5766,0.148997079301897,121
"HARV","2021-06-10",0.848027272727273,0.8874,0.111463491033312,121,0.547333884297521,0.6249,0.169510733953988,121
"HARV","2021-06-26",0.887182644628099,0.8935,0.0491131918423926,121,0.539846280991736,0.5898,0.154489153363228,121
"HARV","2021-07-12",0.902688429752066,0.9174,0.0599082342560723,121,0.495326446280992,0.547,0.129568719069969,121
"HARV","2021-07-28",0.884457024793388,0.9046,0.0535546820649173,121,0.46590826446281,0.5134,0.120424341107309,121
"HARV","2021-08-13",0.860372727272727,0.8771,0.0656815270833436,121,0.46991652892562,0.5102,0.137156347736873,121
"HARV","2021-08-29",0.859860330578512,0.8656,0.0299469766958727,121,0.514542975206612,0.5801,0.132786990970781,121
"HARV","2021-09-14",0.852857024793388,0.8664,0.0444129050810803,121,0.458689256198347,0.5102,0.114602842316158,121
"HARV","2021-09-30",0.786010743801653,0.8146,0.105139231340838,121,0.392784297520661,0.454,0.135094896281752,121
"HARV","2021-10-16",0.743136363636364,0.7589,0.0811501180939786,121,0.304353719008264,0.3306,0.09763116480008,121
"HARV","2021-11-01",0.66249173553719,0.6797,0.0954099205068817,121,0.231022314049587,0.2528,0.0714133910033724,121
"HARV","2021-11-17",0.637731404958678,0.6495,0.0894221850111946,121,0.216371900826446,0.2398,0.0788662932047446,121
"HARV","2021-12-03",0.646923140495868,0.6728,0.130999357352324,121,0.208302479338843,0.2316,0.0753328740356315,121
"HARV","2021-12-19",0.744125619834711,0.7902,0.144730295451532,121,0.259617355371901,0.2691,0.0650922149437319,121
"HARV","2022-01-01",0.638564462809917,0.6482,0.081364780320382,121,0.228350413223141,0.242,0.0655130942687121,121
"HARV","2022-01-17",0.345752066115702,0.3699,0.120478967112641,121,0.218578512396694,0.2265,0.0721678462643528,121
"HARV","2022-02-02",0.383260330578512,0.433,0.165315272776665,121,0.217359504132231,0.2308,0.0906105895011839,121
"HARV","2022-02-18",0.381637190082645,0.4134,0.183687043696714,121,0.190710743801653,0.1782,0.0850723327544007,121
"HARV","2022-03-06",0.563923140495868,0.5877,0.0846631538907083,121,0.243492561983471,0.2739,0.0751046039038101,121
"HARV","2022-03-22",0.604301652892562,0.626,0.100077355067194,121,0.213946280991736,0.2274,0.0613284246785593,121
"HARV","2022-04-07",0.565464462809917,0.5805,0.0898861788221676,121,0.22332479338843,0.2441,0.0666632335961782,121
"HARV","2022-04-23",0.601197520661157,0.5995,0.0800903910828362,121,0.229254545454545,0.2466,0.0633699521329576,121
"HARV","2022-05-09",0.815294214876033,0.8308,0.0922477771164168,121,0.477939669421488,0.5564,0.150404648908281,121
"HARV","2022-05-25",0.841942148760331,0.8547,0.0490292680482215,121,0.583531404958678,0.6518,0.148718960925778,121
"HARV","2022-06-10",0.853129752066116,0.8838,0.101802296670743,121,0.591228099173554,0.6702,0.187720220995298,121
"HARV","2022-06-26",0.862412396694215,0.8815,0.0777979386726152,121,0.597039669421488,0.6543,0.167844783197323,121
"HARV","2022-07-12",0.862225619834711,0.8858,0.0724222393662398,121,0.575209090909091,0.6432,0.159764656604645,121
"HARV","2022-07-28",0.862677685950413,0.9033,0.112960835017868,121,0.489576033057851,0.557,0.147839071304348,121
"HARV","2022-08-13",0.838642148760331,0.8564,0.105829782159896,121,0.483466115702479,0.5378,0.146906300383226,121
"HARV","2022-08-29",0.863969421487603,0.8866,0.088986552207787,121,0.504754545454545,0.5579,0.145664083310426,121
"HARV","2022-09-14",0.841931404958678,0.8763,0.100296036838499,121,0.480074380165289,0.5404,0.133295235304271,121
"HARV","2022-09-30",0.804264462809917,0.8265,0.0839301712332978,121,0.399177685950413,0.4301,0.110163797356182,121
"HARV","2022-10-16",0.613826446280992,0.6439,0.11423581587269,121,0.240013223140496,0.2754,0.0868351694708129,121
"HARV","2022-11-01",0.658895041322314,0.6778,0.101660866652513,121,0.237190082644628,0.2528,0.0675081580316516,121
"HARV","2022-11-17",0.653274380165289,0.6712,0.0961338420544725,121,0.239776859504132,0.2574,0.0738225708036173,121
"HARV","2022-12-03",0.66107520661157,0.6769,0.0852301074356863,121,0.267349586776859,0.3045,0.0768337297068231,121
"HARV","2022-12-19",0.614426446280992,0.6261,0.090914282677508,121,0.264850413223141,0.2677,0.0592713620055629,121
"KONZ","2015-12-19",0.309709848484849,0.3047,0.0267772486881142,132,0.158306060606061,0.1567,0.0173488401071945,132
"KONZ","2016-01-01",0.302918939393939,0.2999,0.0242204731157444,132,0.151995454545455,0.1492,0.0171507677420854,132
"KONZ","2016-01-17",0.276303787878788,0.2721,0.0218563296517917,132,0.147468939393939,0.1497,0.0130800596012354,132
"KONZ","2016-02-02",0.279693939393939,0.27445,0.0233868030822623,132,0.147256818181818,0.1462,0.0157257177080202,132
"KONZ","2016-02-18",0.260043939393939,0.2559,0.0221915404333602,132,0.143450757575758,0.1412,0.0148894680550946,132
"KONZ","2016-03-05",0.259995454545455,0.25765,0.0205854497774497,132,0.158364393939394,0.1633,0.0168939129585106,132
"KONZ","2016-03-21",0.282893939393939,0.27225,0.0287305188097999,132,0.144076515151515,0.1417,0.0214745397265091,132
"KONZ","2016-04-06",0.319731818181818,0.31435,0.0443960546321178,132,0.153096212121212,0.16,0.0376610463612386,132
"KONZ","2016-04-22",0.493529545454545,0.4916,0.0568682228424404,132,0.284977272727273,0.28855,0.0548438513340049,132
"KONZ","2016-05-24",0.769887878787879,0.77485,0.0393569378159015,132,0.472052272727273,0.47395,0.0372052455997645,132
"KONZ","2016-06-09",0.736116666666667,0.7442,0.0452185079426533,132,0.498324242424242,0.5002,0.0375350546003223,132
"KONZ","2016-06-25",0.730848484848485,0.73405,0.03458683393513,132,0.542687121212121,0.5416,0.0418845038759176,132
"KONZ","2016-07-11",0.740270454545455,0.73825,0.0442937655886336,132,0.506317424242424,0.4961,0.0436202846857161,132
"KONZ","2016-07-27",0.793681818181818,0.79455,0.0183068827760032,132,0.510679545454545,0.50435,0.0363692864690125,132
"KONZ","2016-08-12",0.776062121212121,0.77905,0.0231012491989087,132,0.48769696969697,0.487,0.0286420204290587,132
"KONZ","2016-08-28",0.771976515151515,0.7757,0.0204004821820297,132,0.493087878787879,0.49225,0.0340477976337734,132
"KONZ","2016-09-13",0.690391666666667,0.6912,0.0260917993073331,132,0.452529545454545,0.45345,0.0305366273342705,132
"KONZ","2016-09-29",0.62852196969697,0.6335,0.0331719400284485,132,0.363006818181818,0.3634,0.0263392523185362,132
"KONZ","2016-10-15",0.510683333333333,0.5114,0.0346953946097271,132,0.271474242424242,0.27265,0.0205922116056292,132
"KONZ","2016-10-31",0.442941666666667,0.4415,0.0304045045921011,132,0.216774242424242,0.2165,0.0176340909474754,132
"KONZ","2016-11-16",0.369283333333333,0.3714,0.0255915067216643,132,0.185089393939394,0.1848,0.014942823637313,132
"KONZ","2016-12-02",0.345772727272727,0.34425,0.0227420788690003,132,0.175326515151515,0.17655,0.0170687959562681,132
"KONZ","2016-12-18",0.323054545454545,0.32115,0.0173856805324977,132,0.178971212121212,0.17855,0.0232332596888912,132
"KONZ","2017-01-01",0.314347727272727,0.31385,0.0166993736039633,132,0.180158333333333,0.18085,0.0173720053893274,132
"KONZ","2017-01-17",0.302860606060606,0.29975,0.018225922138477,132,0.146994696969697,0.1453,0.0136420785638062,132
"KONZ","2017-02-02",0.286029545454545,0.28425,0.0188078947961233,132,0.143279545454545,0.1433,0.010987603970529,132
"KONZ","2017-02-18",0.279973484848485,0.27725,0.0184918338066867,132,0.149726515151515,0.1492,0.0109707651750681,132
"KONZ","2017-03-06",0.27437803030303,0.2722,0.0180380992651197,132,0.148628787878788,0.14905,0.0144419846509042,132
"KONZ","2017-03-22",0.273206060606061,0.2651,0.0648378550223918,132,0.134525,0.1335,0.0304242655640938,132
"KONZ","2017-04-07",0.41934696969697,0.41765,0.0524761078886774,132,0.21320303030303,0.21445,0.0399650418603539,132
"KONZ","2017-04-23",0.535175,0.5291,0.0566162512409657,132,0.302186363636364,0.30665,0.045147346168576,132
"KONZ","2017-05-09",0.738218181818182,0.74585,0.0529317013745963,132,0.472509848484849,0.4798,0.0458683710144458,132
"KONZ","2017-05-25",0.758685606060606,0.769,0.052343769918188,132,0.551462121212121,0.54955,0.0559146384994086,132
"KONZ","2017-06-10",0.746839393939394,0.7496,0.044502345349595,132,0.561920454545455,0.56445,0.053063122052224,132
"KONZ","2017-06-26",0.744890151515151,0.74785,0.0409670317270667,132,0.542665151515151,0.5442,0.0476164654709517,132
"KONZ","2017-07-12",0.70362196969697,0.69965,0.0349321748806484,132,0.498815909090909,0.50125,0.0396077462343247,132
"KONZ","2017-07-28",0.718412878787879,0.71815,0.03361605488227,132,0.517406818181818,0.52265,0.044034078047501,132
"KONZ","2017-08-13",0.73367803030303,0.7345,0.0369044967457916,132,0.481281818181818,0.4825,0.0500117632241767,132
"KONZ","2017-08-29",0.651094696969697,0.64895,0.0324087993761989,132,0.379562878787879,0.37805,0.0277226459784463,132
"KONZ","2017-09-14",0.577758333333333,0.5767,0.0362979465313378,132,0.349918181818182,0.34575,0.0276976886576177,132
"KONZ","2017-09-30",0.527206060606061,0.5276,0.0337450177438189,132,0.2894,0.2924,0.0269177401136207,132
"KONZ","2017-10-16",0.475880303030303,0.47395,0.0337913725820094,132,0.239724242424242,0.2399,0.0173122915396257,132
"KONZ","2017-11-01",0.376627272727273,0.37515,0.0236341843601128,132,0.198287878787879,0.197,0.0184738851384145,132
"KONZ","2017-11-17",0.321215909090909,0.3184,0.0203855877451906,132,0.148680303030303,0.15,0.0127135225201084,132
"KONZ","2017-12-03",0.311651515151515,0.31035,0.0194170086958425,132,0.15440303030303,0.15495,0.0138240355979293,132
"KONZ","2017-12-19",0.279159090909091,0.2807,0.0286161459643724,132,0.148840151515152,0.1477,0.0131803454173394,132
"KONZ","2018-01-01",0.277555303030303,0.27665,0.0229115335281112,132,0.158532575757576,0.1572,0.0118411592699707,132
"KONZ","2018-01-17",0.166650757575758,0.21715,0.0964941619056015,132,0.0961151515151515,0.11555,0.0467584820812412,132
"KONZ","2018-02-02",0.268449242424242,0.2663,0.0176079418939951,132,0.143021212121212,0.1418,0.0111905360117141,132
"KONZ","2018-02-18",0.269415151515151,0.2694,0.0164255641605436,132,0.154745454545455,0.15065,0.0214438210237158,132
"KONZ","2018-03-06",0.267601515151515,0.2642,0.0188227002177774,132,0.135589393939394,0.1376,0.0156014594031376,132
"KONZ","2018-03-22",0.26257803030303,0.2561,0.027520166968676,132,0.134088636363636,0.1343,0.0190448592479744,132
"KONZ","2018-04-07",0.254334090909091,0.25055,0.0245135570204163,132,0.141241666666667,0.14055,0.020383480220593,132
"KONZ","2018-04-23",0.393560606060606,0.4027,0.0623486732996405,132,0.197706818181818,0.19995,0.0442552833662749,132
"KONZ","2018-05-09",0.705042424242424,0.71415,0.0585361232781035,132,0.471617424242424,0.476,0.0476276885538124,132
"KONZ","2018-05-25",0.72225,0.72855,0.0567822444294231,132,0.514485606060606,0.51525,0.0487737026074718,132
"KONZ","2018-06-10",0.713872727272727,0.7242,0.0417521331738424,132,0.465365909090909,0.46835,0.0404078781328317,132
"KONZ","2018-06-26",0.652121212121212,0.6505,0.0404900308723797,132,0.40937196969697,0.4086,0.0308185537315745,132
"KONZ","2018-07-12",0.670218939393939,0.6745,0.039348441742575,132,0.416190151515152,0.41675,0.0351763796961326,132
"KONZ","2018-07-28",0.660411363636364,0.6604,0.0447899246572045,132,0.388765909090909,0.3885,0.0447270890295845,132
"KONZ","2018-08-13",0.705912121212121,0.7088,0.0345346601650866,132,0.396923484848485,0.3967,0.0276669308484387,132
"KONZ","2018-08-29",0.736212121212121,0.7365,0.0257767930135138,132,0.451238636363636,0.4496,0.0210219065953811,132
"KONZ","2018-09-14",0.687798484848485,0.68945,0.0299134118987997,132,0.401956060606061,0.4011,0.0240391419286973,132
"KONZ","2018-09-30",0.638582575757576,0.6423,0.0312744109144785,132,0.397835606060606,0.3938,0.0373282737377524,132
"KONZ","2018-10-16",0.496162878787879,0.4949,0.035288424253653,132,0.253949242424242,0.2502,0.0261664854585739,132
"KONZ","2018-11-01",0.351589393939394,0.34865,0.0320458051406234,132,0.179237121212121,0.1773,0.0244821274748564,132
"KONZ","2018-11-17",0.343298484848485,0.3381,0.0245555173596749,132,0.187425,0.18885,0.0182183674409575,132
"KONZ","2018-12-03",0.313661363636364,0.3149,0.0221843753823136,132,0.157633333333333,0.1559,0.0168998787956567,132
"KONZ","2018-12-19",0.311206818181818,0.3098,0.0202215786533561,132,0.170582575757576,0.172,0.0178632656298809,132
"KONZ","2019-01-01",0.294981818181818,0.2923,0.0207254271613428,132,0.155375757575758,0.15595,0.0155217558285733,132
"KONZ","2019-01-17",0.117558333333333,0.0307,0.115077656516207,132,0.0838492424242424,0.0316,0.0753055734241143,132
"KONZ","2019-02-02",0.262928787878788,0.26,0.01922672095079,132,0.143350757575758,0.1434,0.0188760015505457,132
"KONZ","2019-02-18",0.177059848484848,0.2429,0.097305411898361,132,0.107207575757576,0.1294,0.0463126540688678,132
"KONZ","2019-03-06",0.240247727272727,0.2368,0.0164162434262652,132,0.13697803030303,0.1353,0.00850350008219731,132
"KONZ","2019-03-22",0.263230303030303,0.25735,0.0257662123850369,132,0.123922727272727,0.1241,0.0200670539716378,132
"KONZ","2019-04-07",0.331756060606061,0.3293,0.0400166382525377,132,0.17265303030303,0.17385,0.0343967188196247,132
"KONZ","2019-04-23",0.451336363636364,0.4475,0.0434652818771563,132,0.275307575757576,0.2698,0.0367010423156521,132
"KONZ","2019-05-09",0.690807575757576,0.7109,0.0576693822759829,132,0.473663636363636,0.48755,0.0571439314065771,132
"KONZ","2019-05-25",0.786062878787879,0.7955,0.059200270018601,132,0.510809090909091,0.51445,0.0462168692221137,132
"KONZ","2019-06-10",0.825430303030303,0.83555,0.0429351880446162,132,0.556162878787879,0.5599,0.0509065697184978,132
"KONZ","2019-06-26",0.793674242424242,0.80095,0.02863538520225,132,0.613086363636364,0.6222,0.0437688877836867,132
"KONZ","2019-07-12",0.773219696969697,0.7768,0.0249031143685079,132,0.594668939393939,0.59755,0.0314408401995607,132
"KONZ","2019-07-28",0.758601515151515,0.761,0.0249381218489066,132,0.497012878787879,0.4959,0.034945983192173,132
"KONZ","2019-08-13",0.786876515151515,0.7853,0.0149317626506294,132,0.486163636363636,0.4832,0.029019094194983,132
"KONZ","2019-08-29",0.730815909090909,0.73215,0.0188173820470908,132,0.495888636363636,0.4937,0.0265339438309788,132
"KONZ","2019-09-14",0.680525757575758,0.67685,0.0240521939492605,132,0.438423484848485,0.4404,0.0273028557627457,132
"KONZ","2019-09-30",0.647665151515152,0.64445,0.0277897970865977,132,0.369421212121212,0.37045,0.0219440441425164,132
"KONZ","2019-10-16",0.494696212121212,0.4896,0.030210903459389,132,0.269898484848485,0.2677,0.0182327738835405,132
"KONZ","2019-11-01",0.387913636363636,0.38175,0.0218319213476358,132,0.213992424242424,0.2141,0.0148349835208172,132
"KONZ","2019-11-17",0.358165151515152,0.3594,0.0213193564517987,132,0.191702272727273,0.1909,0.0134850523179057,132
"KONZ","2019-12-03",0.333784090909091,0.3328,0.0205709007753484,132,0.180593939393939,0.18,0.0152865392944038,132
"KONZ","2019-12-19",0.314044696969697,0.3154,0.0181840098971048,132,0.183144696969697,0.183,0.0154458735535138,132
"KONZ","2020-01-01",0.285123484848485,0.2894,0.0336473649702695,132,0.164243939393939,0.17345,0.0306616209805777,132
"KONZ","2020-01-17",0.299967424242424,0.2999,0.0221905299112551,132,0.160380303030303,0.16025,0.0151594851742124,132
"KONZ","2020-02-02",0.289183333333333,0.29125,0.0168999984943613,132,0.171484090909091,0.173,0.0125515902070015,132
"KONZ","2020-02-18",0.275161363636364,0.2734,0.0155772570943769,132,0.155231818181818,0.1557,0.0141160799338738,132
"KONZ","2020-03-05",0.268478787878788,0.27045,0.0152709824631481,132,0.149696212121212,0.1534,0.0169463563392263,132
"KONZ","2020-03-21",0.272509848484848,0.26565,0.0263250580415865,132,0.153893939393939,0.15355,0.0177286362459535,132
"KONZ","2020-04-06",0.323815151515152,0.3164,0.03811643368379,132,0.167198484848485,0.1646,0.0300325090650153,132
"KONZ","2020-04-22",0.371495454545455,0.36305,0.0574207557011225,132,0.195726515151515,0.18965,0.039250704977086,132
"KONZ","2020-05-08",0.539854545454545,0.5454,0.0496998999547987,132,0.32775303030303,0.3271,0.0401422231864432,132
"KONZ","2020-05-24",0.760091666666667,0.7708,0.0534874531077066,132,0.576950757575758,0.58,0.0526025243875309,132
"KONZ","2020-06-09",0.776542424242424,0.78185,0.0345254196014812,132,0.58082803030303,0.5843,0.0445065074826639,132
"KONZ","2020-06-25",0.779041666666667,0.7842,0.0422701382362773,132,0.623849242424242,0.6109,0.0563289798317646,132
"KONZ","2020-07-11",0.79942803030303,0.80355,0.0316803941933075,132,0.563917424242424,0.56365,0.0412166691547921,132
"KONZ","2020-07-27",0.782436363636364,0.78485,0.0299296229798186,132,0.534085606060606,0.53395,0.0413842322235066,132
"KONZ","2020-08-12",0.745172727272727,0.7496,0.0340647387498127,132,0.470209090909091,0.46875,0.0448373608094643,132
"KONZ","2020-08-28",0.676699242424242,0.6732,0.0340442112558418,132,0.443643181818182,0.4357,0.0382761544431916,132
"KONZ","2020-09-13",0.613430303030303,0.59635,0.0573842079233602,132,0.364373484848485,0.3382,0.0664159295936876,132
"KONZ","2020-09-29",0.533300757575758,0.5245,0.0377725444460062,132,0.287252272727273,0.283,0.022284032094716,132
"KONZ","2020-10-15",0.447756060606061,0.4394,0.0354662989320176,132,0.269107575757576,0.2741,0.0329885999768,132
"KONZ","2020-10-31",0.353448484848485,0.34825,0.0240451181658659,132,0.186803787878788,0.185,0.0166376350955592,132
"KONZ","2020-11-16",0.336675,0.3317,0.0231201949825371,132,0.176087121212121,0.1745,0.0155210686915788,132
"KONZ","2020-12-02",0.345951515151515,0.3426,0.0278821551864174,132,0.179201515151515,0.1776,0.0184812675321578,132
"KONZ","2020-12-18",0.322261363636364,0.31615,0.0296831323004239,132,0.183612878787879,0.1797,0.0242286796346841,132
"KONZ","2021-01-01",0.313843181818182,0.3104,0.020976545219381,132,0.196427272727273,0.1933,0.0182883147563504,132
"KONZ","2021-01-17",0.308070454545455,0.3044,0.0252254316681647,132,0.169640909090909,0.16845,0.017563776718074,132
"KONZ","2021-02-02",0.295524242424242,0.2921,0.02120603083315,132,0.169623484848485,0.16705,0.0173188678818707,132
"KONZ","2021-02-18",0.292376515151515,0.2864,0.0225101566892668,132,0.158157575757576,0.15365,0.0157140289400449,132
"KONZ","2021-03-06",0.274490151515152,0.2724,0.0216095005253237,132,0.152190151515152,0.1564,0.024787878285576,132
"KONZ","2021-03-22",0.278260606060606,0.27065,0.0290258315003442,132,0.146340909090909,0.14385,0.0195515289206934,132
"KONZ","2021-04-07",0.284650757575758,0.27795,0.0307911494575614,132,0.141790151515152,0.1417,0.0254203466617658,132
"KONZ","2021-04-23",0.438153787878788,0.4398,0.051291078350595,132,0.245242424242424,0.25345,0.0565237693988581,132
"KONZ","2021-05-09",0.574943181818182,0.5799,0.0419589352013831,132,0.371556060606061,0.3778,0.0344192699834667,132
"KONZ","2021-05-25",0.767631818181818,0.7636,0.0489660519855405,132,0.533760606060606,0.547,0.0558453737073661,132
"KONZ","2021-06-10",0.748061363636364,0.7509,0.0373812596386492,132,0.47967803030303,0.48235,0.0403095225133092,132
"KONZ","2021-06-26",0.720276515151515,0.71825,0.0343086637175472,132,0.518308333333333,0.515,0.036552728914462,132
"KONZ","2021-07-12",0.763256060606061,0.7707,0.0366476689896913,132,0.506527272727273,0.50385,0.0360332651460474,132
"KONZ","2021-07-28",0.732533333333333,0.7305,0.0291852327677001,132,0.500193181818182,0.4989,0.0356826196133427,132
"KONZ","2021-08-13",0.695987878787879,0.70285,0.0353111037837667,132,0.428009090909091,0.4284,0.0372327924383202,132
"KONZ","2021-08-29",0.675576515151515,0.68065,0.0299870350098031,132,0.457487878787879,0.4558,0.0364034622762055,132
"KONZ","2021-09-14",0.669531060606061,0.6714,0.0309380028482863,132,0.390233333333333,0.3916,0.0306927911735874,132
"KONZ","2021-09-30",0.580569696969697,0.5829,0.0338829235726662,132,0.307894696969697,0.3106,0.0248671932454684,132
"KONZ","2021-10-16",0.524424242424242,0.5258,0.034965064617365,132,0.280507575757576,0.2828,0.022364310517382,132
"KONZ","2021-11-01",0.380213636363636,0.3726,0.0276034785193927,132,0.202021212121212,0.2013,0.0131984213160932,132
"KONZ","2021-11-17",0.341579545454545,0.34485,0.0206268066102548,132,0.164624242424242,0.16385,0.0203224845253796,132
"KONZ","2021-12-03",0.318433333333333,0.31855,0.0193293577556736,132,0.168498484848485,0.16825,0.0161811594563218,132
"KONZ","2021-12-19",0.32397196969697,0.32595,0.0197276235763089,132,0.181392424242424,0.17985,0.0174689719313338,132
"KONZ","2022-01-01",0.309931818181818,0.3073,0.0196766313064443,132,0.164759848484848,0.1613,0.018067654282573,132
"KONZ","2022-01-17",0.307206818181818,0.31005,0.0186215019490083,132,0.171641666666667,0.1733,0.016533713148699,132
