uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"d6986b27-49ad-417a-842e-f6d5d05220a8","e6d94595-8b6c-43fe-8f05-ebf9a29b8d91","TOOL.2025.25","TOOL_078.mammalGrid.mam","D18","TOOL","TOOL_078","pathogen","2025-07-09","2025-07-09","temperature low",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
"7d840842-fdd0-4655-8680-3a47102493ca","03792fe5-26fd-4671-a1d1-e669ae4d300c","TOOL.2025.25","TOOL_002.mammalGrid.mam","D18","TOOL","TOOL_002","diversity","2025-07-09","2025-07-09","temperature low",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
"c15e0fbb-2836-4381-bde7-aa8b9997badc","7fa4a0db-63c4-4c5a-a2ee-d3f6e5801926","TOOL.2025.25","TOOL_076.mammalGrid.mam","D18","TOOL","TOOL_076","pathogen","2025-07-09","2025-07-09","temperature low",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
"eff2e186-16ea-4613-aa09-16cf77190ca6","7559e84a-c49e-4d1b-bb18-612c2db40569","TOOL.2025.25","TOOL_071.mammalGrid.mam","D18","TOOL","TOOL_071","pathogen","2025-07-09","2025-07-09","temperature low",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
"49db50c1-4f4e-47c7-b15c-4ccbab07b351","0adbc333-07e4-4894-a417-4e12711f918e","TOOL.2025.28","TOOL_076.mammalGrid.mam","D18","TOOL","TOOL_076","pathogen","2025-07-10","2025-07-10","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather.",
"5eb5eff0-d49e-4b40-9b38-ed9a25d6e16e","4af754c7-19a9-475c-9f61-420ce18c0edb","TOOL.2025.25","TOOL_071.mammalGrid.mam","D18","TOOL","TOOL_071","pathogen","2025-07-10","2025-07-10","location snow covered",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
"16e6bb41-89b6-4e4a-8118-e0765d788d48","98dd9021-f02a-4edb-9cf8-b59cd9760d16","TOOL.2025.25","TOOL_031.mammalGrid.mam","D18","TOOL","TOOL_031","diversity","2025-07-10","2025-07-10","location snow covered",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
"2ebf51af-3ef7-484c-86fd-cfae963f61ab","fa56b12e-1c8a-4a85-8caa-aa09341e29b4","TOOL.2025.28","TOOL_078.mammalGrid.mam","D18","TOOL","TOOL_078","pathogen","2025-07-10","2025-07-10","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather",
"bbcd7c10-f8b5-4835-8db0-77e362921613","390b54a7-fab3-442c-9e24-c74cce21741c","TOOL.2025.28","TOOL_076.mammalGrid.mam","D18","TOOL","TOOL_076","pathogen","2025-07-11","2025-07-11","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather.",
"d8c12a75-1b60-4494-a4de-b560b821b946","22bf12e3-c2ba-478e-9744-4f2af1d1e81b","TOOL.2025.28","TOOL_071.mammalGrid.mam","D18","TOOL","TOOL_071","pathogen","2025-07-11","2025-07-11","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Day trapping due to weather",
"8b2aada9-d313-407e-9fff-8f2da4ec8a34","10355bd6-967c-4109-87a3-c523c476309a","TOOL.2025.28","TOOL_078.mammalGrid.mam","D18","TOOL","TOOL_078","pathogen","2025-07-11","2025-07-11","OK","setting complete, no small mammals captured","NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window. Day trapping due to weather.",
"c9d71958-e722-46bc-89fc-102f889144f3","94aeefb0-ef4c-4d49-ac10-288a4c021059","TOOL.2025.25","TOOL_077.mammalGrid.mam","D18","TOOL","TOOL_077","diversity","2025-07-11","2025-07-11","logistical",,"NEON.DOC.000481vQ","Sampling outside 21 day new moon sampling window",
