uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"ce31bb76-1de0-40e4-8f8c-feee79c4f075","GUAN_065.tickPlot.tck","D04","GUAN","GUAN_065","distributed","evergreenForest",17.972714,-66.873134,"WGS84",,187.3,0.5,"location wet",,"2021-09-29T16:00Z","GUAN.2021.40",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-4067-8225",
"f8c98307-0abd-4c76-adef-1e95b2eee919","GUAN_066.tickPlot.tck","D04","GUAN","GUAN_066","distributed","evergreenForest",17.974132,-66.879606,"WGS84",,197.3,0.2,"location wet",,"2021-09-29T16:00Z","GUAN.2021.40",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-4067-8225",
"a7f2b454-fc5a-46db-9368-b22fd935922c","GUAN_002.tickPlot.tck","D04","GUAN","GUAN_002","distributed","evergreenForest",17.972295,-66.826103,"WGS84",,87.8,0.3,"location wet",,"2021-09-29T16:00Z","GUAN.2021.40",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-4067-8225",
"75c529bb-f170-414d-96db-5cd8fad2b1fa","GUAN_064.tickPlot.tck","D04","GUAN","GUAN_064","distributed","evergreenForest",17.969936,-66.850735,"WGS84",,117.7,2.6,"location wet",,"2021-09-29T16:00Z","GUAN.2021.40",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-4067-8225",
"271f5502-97c7-4168-b38b-774fa5cdd8fb","GUAN_031.tickPlot.tck","D04","GUAN","GUAN_031","distributed","evergreenForest",17.962171,-66.844084,"WGS84",,43.4,0.1,"location wet",,"2021-09-29T16:00Z","GUAN.2021.40",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-4067-8225",
"c25976de-f3bc-4200-8e5e-f83df2d192fb","GUAN_006.tickPlot.tck","D04","GUAN","GUAN_006","distributed","evergreenForest",17.964057,-66.875100,"WGS84",,84.5,0.3,"location wet",,"2021-09-29T16:00Z","GUAN.2021.40",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-4067-8225",
