uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
"f82745b3-4cf5-4334-bef0-738d9e4dd6f2","SOAP_003.tickPlot.tck","D17","SOAP","SOAP_003","distributed","evergreenForest",37.032990,-119.249667,"WGS84",20.1,1135.9,0.1,"logistical",,"2023-08-07T19:00Z","SOAP.2023.32",,,,,,,,,,"NEON.DOC.014045vL","0000-0002-4748-8985","technician illness"
"c78142eb-2bec-4a2e-82a5-fa140120a249","SOAP_006.tickPlot.tck","D17","SOAP","SOAP_006","distributed","evergreenForest",37.024700,-119.283060,"WGS84",20.1,1313.7,0.1,"logistical",,"2023-08-07T19:00Z","SOAP.2023.32",,,,,,,,,,"NEON.DOC.014045vL","0000-0002-4748-8985","technician illness"
"afdb7ceb-bdfc-4bf0-9332-9819d815d68f","SOAP_004.tickPlot.tck","D17","SOAP","SOAP_004","distributed","evergreenForest",37.038478,-119.268390,"WGS84",20.1,1148.6,0.1,"logistical",,"2023-08-07T19:00Z","SOAP.2023.32",,,,,,,,,,"NEON.DOC.014045vL","0000-0002-4748-8985","technician illness"
"7ccdc9b1-58fb-4a14-9e3a-51c1ef808627","SOAP_007.tickPlot.tck","D17","SOAP","SOAP_007","distributed","evergreenForest",37.027719,-119.251193,"WGS84",20.1,1198.8,0.1,"logistical",,"2023-08-08T19:00Z","SOAP.2023.32",,,,,,,,,,"NEON.DOC.014045vL","0000-0002-4748-8985","technician illness"
"4cf41db3-cdb3-40d4-86e1-55105669be23","SOAP_026.tickPlot.tck","D17","SOAP","SOAP_026","distributed","shrubScrub",37.029413,-119.271385,"WGS84",20.1,1261.9,0.1,"logistical",,"2023-08-08T19:00Z","SOAP.2023.32",,,,,,,,,,"NEON.DOC.014045vL","0000-0002-4748-8985","technician illness"
"c8a2dcb0-f003-47a7-9440-75b876e6fb64","SOAP_009.tickPlot.tck","D17","SOAP","SOAP_009","distributed","shrubScrub",37.038733,-119.257995,"WGS84",20.1,1081.2,0.1,"logistical",,"2023-08-08T19:00Z","SOAP.2023.32",,,,,,,,,,"NEON.DOC.014045vL","0000-0002-4748-8985","technician illness"
"1ac23a65-6a91-4f0a-a525-c78572fec07c","SOAP_003.tickPlot.tck","D17","SOAP","SOAP_003","distributed","evergreenForest",37.032990,-119.249667,"WGS84",20.1,1135.9,0.1,"OK",,"2023-08-30T17:50Z","SOAP.2023.35",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vL","0009-0003-3924-4395",
"69fc7207-7d1c-46fc-a939-57e3b27cd41e","SOAP_004.tickPlot.tck","D17","SOAP","SOAP_004","distributed","evergreenForest",37.038478,-119.268390,"WGS84",20.1,1148.6,0.1,"OK",,"2023-08-30T18:36Z","SOAP.2023.35",,,"drag and flag",115,"N",,,,,"NEON.DOC.014045vL","0009-0003-2540-1951",
"49e33b71-fecd-4c9e-ba5e-96e221bf8e92","SOAP_006.tickPlot.tck","D17","SOAP","SOAP_006","distributed","evergreenForest",37.024700,-119.283060,"WGS84",20.1,1313.7,0.1,"OK",,"2023-08-30T19:37Z","SOAP.2023.35",,,"drag and flag",150,"N",,,,,"NEON.DOC.014045vL","0009-0003-3924-4395",
"cab0f642-6231-4bef-b31c-550a6426d298","SOAP_009.tickPlot.tck","D17","SOAP","SOAP_009","distributed","shrubScrub",37.038733,-119.257995,"WGS84",20.1,1081.2,0.1,"OK",,"2023-08-31T15:34Z","SOAP.2023.35",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vL","0000-0001-7784-4082",
"e7b9afb5-15ba-4007-9eb8-7b73b915be1d","SOAP_026.tickPlot.tck","D17","SOAP","SOAP_026","distributed","shrubScrub",37.029413,-119.271385,"WGS84",20.1,1261.9,0.1,"OK",,"2023-08-31T16:46Z","SOAP.2023.35",,,"drag and flag",80,"N",,,,,"NEON.DOC.014045vL","0000-0001-7784-4082",
"2c8c4019-17d3-42d5-b4ed-b6f816dbd848","SOAP_007.tickPlot.tck","D17","SOAP","SOAP_007","distributed","evergreenForest",37.027719,-119.251193,"WGS84",20.1,1198.8,0.1,"OK",,"2023-08-31T17:29Z","SOAP.2023.35",,,"drag and flag",80,"N",,,,,"NEON.DOC.014045vL","0009-0004-9671-061X",
