uid,nightuid,eventID,namedLocation,domainID,siteID,plotID,mammalGridSamplingMethod,collectDate,endDate,samplingImpractical,gridCompletion,samplingProtocolVersion,remarks,dataQF
"d6105fc4-ec8c-4ead-b178-d16cdfc8c22f","1179b85b-9ab4-4d49-9a7d-f12fa82252f7","KONA.2024.36","KONA_004.mammalGrid.mam","D06","KONA","KONA_004","diversity","2024-09-03","2024-09-03","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"2baf48ce-8201-4f3c-8ef4-d0a168ff4a4c","375bc2dd-5fc2-4b49-9122-cee9ff6ada46","KONA.2024.36","KONA_006.mammalGrid.mam","D06","KONA","KONA_006","diversity","2024-09-03","2024-09-03","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"d6d0bc0c-bca5-4a16-b276-a03cae9834f8","7df51fa8-98d4-494a-92f2-cdd7c3e92485","KONA.2024.36","KONA_003.mammalGrid.mam","D06","KONA","KONA_003","diversity","2024-09-03","2024-09-03","OK","setting complete, no small mammals captured","NEON.DOC.000481vP",,
"2d029029-ad6d-4bb3-84d5-a15dcf18591e","896cc6f8-90fe-4c77-883a-864d9ebc6ba4","KONA.2024.36","KONA_001.mammalGrid.mam","D06","KONA","KONA_001","pathogen","2024-09-04","2024-09-04","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"6004c352-825d-46b9-8eae-8ea347c50d88","5d2dc433-b510-4515-88e3-290aa9d7f2cc","KONA.2024.36","KONA_013.mammalGrid.mam","D06","KONA","KONA_013","pathogen","2024-09-04","2024-09-04","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"ee6d7d17-e630-4eca-9267-8aee69e6d8fe","d3c65186-3d31-43da-af4d-3fbbfef81ef2","KONA.2024.36","KONA_016.mammalGrid.mam","D06","KONA","KONA_016","pathogen","2024-09-04","2024-09-04","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"fd10f5aa-8e97-4b7c-870c-c5df83c294fd","e16038f6-7de2-49e9-85a5-ace19f1e0464","KONA.2024.36","KONA_016.mammalGrid.mam","D06","KONA","KONA_016","pathogen","2024-09-05","2024-09-05","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"21d32457-b0d2-4f26-a0bf-f58aa7a8aa07","3b38783c-27e2-45b0-91c5-3faa057f1077","KONA.2024.36","KONA_001.mammalGrid.mam","D06","KONA","KONA_001","pathogen","2024-09-05","2024-09-05","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"6e38d1d3-87fb-4d46-bc59-d308b0d93698","63618d8f-69c7-4f35-a56b-014a0bd0fec3","KONA.2024.36","KONA_013.mammalGrid.mam","D06","KONA","KONA_013","pathogen","2024-09-05","2024-09-05","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"6e1f39c3-f4df-49ae-8ced-48eb2807b988","48660ee5-7d3b-4439-a023-1f8b416d17ea","KONA.2024.36","KONA_016.mammalGrid.mam","D06","KONA","KONA_016","pathogen","2024-09-06","2024-09-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"07115512-1d09-40f5-b0d5-147da7f3a897","c1015913-03ba-4246-ae97-e883988b3c56","KONA.2024.36","KONA_001.mammalGrid.mam","D06","KONA","KONA_001","pathogen","2024-09-06","2024-09-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
"f9afd065-44fb-4059-a698-1ed37dd82bbc","176ede54-0ad6-4b52-895d-7421db3f2afa","KONA.2024.36","KONA_013.mammalGrid.mam","D06","KONA","KONA_013","pathogen","2024-09-06","2024-09-06","OK","setting complete, processing complete","NEON.DOC.000481vP",,
